报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),31986,37349,113891,32924,41680,51439,117011,45778,46575,94774,92542,88797,88285,87901,93961,88806,93838,101278,115284,104053,106029,97044,111544,111417,111261,108878,107787,110011,113467,119314,123277,121518,9161,8635,6708,7118,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),14776,23466,24172,12141,4762,6384,8601,12315,11268,16597,19987,14784,15253,26482,38290,15740,16573,20613,29976,13835,9911,22074,29431,7356,11272,23225,22608,8937,3156,3844,5797,3445,1833,2524,1275,491,
应收账款(万元),43632,41260,49849,56204,59378,59124,67263,78618,82349,91509,101882,112304,108589,108405,109217,100484,100557,79330,82468,72157,75738,70094,67092,50675,53033,41084,48584,37429,42715,19702,19241,18158,19733,15099,12104,12297,
预付款项(万元),4838,3835,3986,6738,5960,5494,4616,6061,5706,6259,5715,7292,8433,9025,6913,12535,11049,10881,7593,12808,10732,9772,7443,9218,8158,6508,6168,5665,6881,6474,5088,2028,2894,2352,2436,532,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),2137,2198,1984,1839,1591,1112,975,789,606,739,986,512,583,99,1996,1540,1049,478,377,324,1657,1399,707,611,2389,1722,937,419,1862,1200,694,139,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),346,457,417,649,513,427,251,408,298,332,198,384,375,357,284,784,587,414,320,684,451,676,207,545,355,341,2357,386,391,282,604,377,324,54,711,106,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),17977,20253,19620,25262,25502,28419,27856,31462,29136,27631,26683,32707,34047,36410,33547,46296,38687,40706,34911,43274,30007,21217,16765,24955,20342,18609,15516,18260,15441,21809,9516,13382,11555,11797,19806,18070,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),344,329,329,428,439,494,494,--,--,--,--,144,300,300,300,291,283,283,283,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),0,16,19,45,478,68,40,34,111,23,37,152,547,--,67,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),116038,129163,214268,136229,140303,152961,227108,175464,176048,237865,248030,257076,256412,268980,284575,266476,262623,253983,271212,247137,234524,222276,233189,204777,206810,200366,203956,181107,183912,172624,164217,159047,45500,40462,43040,38615,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),84300,75300,--,75800,68800,63800,500,55300,55300,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
长期应收款(万元),171,361,361,358,531,690,690,1569,1569,--,--,--,--,--,--,153,300,300,300,558,848,848,848,1103,1103,1417,1417,--,--,--,--,--,0,0,0,0,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
投资性房地产(万元),2500,2557,2642,2596,2456,2512,2567,1741,1756,1771,1767,1800,1815,1734,1747,1760,1773,1786,1800,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
固定资产原值(万元),28275,--,28211,--,28720,--,28179,--,29556,--,28943,--,28777,--,23126,--,20069,--,12584,--,11005,--,10463,--,9775,--,9070,--,8340,--,7741,--,0,6776,5807,0,
累计折旧(万元),13201,--,12124,--,11200,--,10252,--,9805,--,8609,--,7300,--,6158,--,4926,--,4405,--,4261,--,3806,--,3424,--,3021,--,2730,--,2404,--,0,1877,1359,0,
固定资产净值(万元),15074,--,16086,--,17520,--,17927,--,19751,--,20334,--,21477,--,16968,--,15144,--,8179,--,6744,--,6656,--,6351,--,6050,--,5610,--,5337,--,0,4899,4448,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
固定资产(万元),15074,15579,16086,16745,17520,18327,17927,19056,19751,19647,20334,20777,21477,17015,16968,15461,15144,8454,8179,6980,6744,6480,6656,6649,6351,6077,6050,5694,5610,5439,5337,4857,4893,4899,4448,4470,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,--,3515,3367,7883,7127,4053,3498,10314,9378,8175,7264,6811,6005,5157,3777,826,771,976,367,17,14,243,239,234,370,109,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
无形资产(万元),4554,4694,4835,4979,5119,5237,5377,5463,5601,5674,5856,5029,5142,5254,5367,2941,2937,2988,3043,2643,2683,2723,2763,2323,2321,2348,2376,2403,2418,2436,2430,2266,556,569,584,311,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,--,0,0,0,0,
长期待摊费用(万元),750,739,754,797,791,962,829,881,957,1027,1124,1199,1273,1359,887,905,922,958,976,217,275,296,322,340,373,158,163,162,--,--,--,--,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
