报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),7089,9362,5369,3510,5992,3165,3683,6781,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),2190,2920,3714,4176,2995,5355,5089,3692,
应收账款(万元),24512,21368,22656,21823,20471,22053,27698,26293,
预付款项(万元),5282,5509,4510,4494,3759,2348,2981,3365,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),328,272,228,299,316,91,178,294,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),34308,32107,26274,19649,23616,23602,21796,26996,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),940,999,799,80,1394,5443,7483,1295,
流动资产合计(万元),74649,72537,63549,54030,58543,62057,68907,68716,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),4047,3889,2570,1877,1866,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,50192,47467,--,--,--,--,--,
累计折旧(万元),--,24284,21796,--,--,--,--,--,
固定资产净值(万元),--,25909,25671,--,--,--,--,--,
固定资产减值准备(万元),--,145,145,--,--,--,--,--,
固定资产(万元),24920,25763,25525,21040,21007,22940,20752,20802,
在建工程(万元),2960,2833,2906,3706,1370,452,2847,344,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
