报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),247295,254995,313036,258188,218701,301578,363202,344841,311233,270611,246285,232322,202755,182844,159193,160728,151682,149171,133344,128032,125597,124752,111953,111976,112838,108642,99786,102288,110214,107823,110673,107475,20289,28436,17531,6407,1574,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应收票据(万元),124799,102900,99795,100795,133034,97350,85574,63753,71384,67068,68592,61373,65936,54786,58371,48259,55920,51211,47370,37803,37878,28975,27740,31518,20537,18494,17821,17508,11760,10285,10225,12452,10716,8112,6780,4865,0,
应收账款(万元),30840,41980,26111,37117,25649,31596,24910,33160,25228,31911,21831,32039,25427,31740,22359,30405,23339,24842,16253,21010,16363,16272,13365,14135,16516,16284,10462,12841,7244,9698,5863,8574,6297,8405,9164,8738,8633,
预付款项(万元),7529,9436,8503,5839,14066,8157,8757,3283,7900,6862,5506,2036,9496,9332,11326,3882,6057,4787,4274,1359,2700,3201,2474,1072,1975,1492,1368,858,7129,4061,2518,1267,1506,835,739,327,755,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),7100,8802,7106,5130,4915,4977,3430,1432,2036,1743,1691,1119,1288,1289,1463,1097,1118,992,867,742,954,818,844,713,1350,1061,882,500,668,525,438,338,543,329,255,159,560,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),133568,123701,109255,111290,111458,110516,94730,91449,94967,85295,77537,72157,65884,58912,57344,55374,52189,45773,46858,44894,42751,34357,33991,31588,30767,28620,30433,29142,27588,24573,25338,24599,23998,21550,19499,18910,18389,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,2,--,--,--,3000,3000,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),203257,190369,150235,151162,150055,60000,--,1743,--,13,99,9,40,62,44,90,4,49,67,206,--,--,--,5,--,--,--,5,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),754389,732183,714039,669521,657878,614174,580603,539661,512747,463502,421539,401055,370826,338966,310101,299834,290309,276825,249036,234046,226243,208375,193368,194007,183984,174593,160752,163142,164602,156966,155056,154704,63349,67665,53969,39406,29911,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),11995,12000,14773,14773,12773,12773,2773,2773,2773,2773,2773,2773,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
