报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),42291,37671,47140,45596,69405,40215,43127,51477,28987,32493,23827,27150,16448,20292,19525,18463,19068,25432,31980,37165,41985,45871,42138,50183,49145,48450,51677,60581,68490,3192,4003,6923,594,71,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),4006,4130,5920,10580,7385,8042,13541,10299,3170,2541,3244,1690,1946,2384,949,1129,2119,2363,1555,3118,3328,5004,2883,1076,2119,2248,647,415,461,208,28,806,5,86,
应收账款(万元),67353,71949,67915,64467,64936,72636,61816,61565,64670,60002,58229,59739,51542,51424,48946,49650,46794,50158,44925,39391,32469,31165,29680,25620,19474,18980,16071,13359,10776,11828,8978,5536,3498,1063,
预付款项(万元),3561,1833,3765,3371,1334,341,3651,2308,6155,3505,5787,3672,4004,1370,4365,3400,1467,1290,4017,4618,3250,1794,2588,2499,3688,2927,4253,1550,1777,644,651,602,1166,294,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,34,41,81,31,2,73,187,78,41,7,22,46,76,51,16,55,129,168,565,396,399,167,899,639,445,165,--,--,--,--,--,--,
