报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2015-06-30,2014-12-31,2014-09-30,2013-12-31,2012-12-31,
货币资金(万元),15050,12634,8678,8864,14144,11129,11531,9033,5741,8639,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),11079,10283,11083,6630,4969,2578,4803,3113,3048,4316,
应收账款(万元),23183,20757,20103,22689,17819,19063,15660,21329,19249,16598,
预付款项(万元),9079,8914,11883,14844,7950,7371,2275,4656,626,816,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),89,46,30,49,58,73,47,51,127,139,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),20549,18681,15530,18513,15622,18119,15077,15995,18325,15747,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),--,637,2,45,--,--,--,--,4,93,
流动资产合计(万元),79028,71952,67309,71632,60563,58333,49392,54177,47122,46347,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),240,240,240,240,240,240,240,240,240,240,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,23625,23587,--,22289,--,21916,--,--,--,
累计折旧(万元),--,10906,10030,--,8356,--,7343,--,--,--,
固定资产净值(万元),--,12719,13557,--,13932,--,14573,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),12315,12719,13557,13543,13932,13788,14573,14829,13295,14259,
在建工程(万元),471,238,38,136,325,643,444,298,766,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2301,2315,2343,2371,2402,2433,2464,2480,2523,2543,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,3,13,22,31,28,35,39,14,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),298,295,286,268,213,166,162,181,75,85,
其他非流动资产(万元),--,155,--,618,66,0,553,275,604,880,
非流动资产合计(万元),15625,15965,16478,17197,17209,17298,18471,18341,17517,18007,
资产总计(万元),94653,87917,83787,88829,77772,75631,67864,72518,64639,64354,
短期借款(万元),1000,1000,800,500,2000,2000,3000,3000,1050,4500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),7398,4810,5000,16914,10100,8816,5330,7390,7570,8002,
应付账款(万元),5817,5678,5211,4311,2218,3726,2257,5407,4640,5594,
预收账款(万元),1832,1017,866,677,755,1782,625,1584,911,1458,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),657,622,1019,310,608,77,531,230,454,150,
应交税费(万元),895,619,855,912,939,993,644,852,533,747,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),70,48,52,38,31,5,8,6,101,1082,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,9,72,--,--,--,--,--,--,--,
流动负债合计(万元),17669,13803,13875,23663,16652,17399,12395,18469,15258,21534,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),0,0,0,0,0,0,0,0,0,0,
负债合计(万元),17669,13803,13875,23663,16652,17399,12395,18469,15258,21534,
实收资本(或股本)(万元),15666,15666,15666,15666,15666,15666,15666,15666,15666,15666,
资本公积(万元),18406,18406,18406,18406,18406,18406,18406,18406,18406,18406,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3480,3480,3480,2712,2712,2226,2226,1684,1684,1052,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),39432,36561,32360,28382,24336,21933,19170,18292,13624,7695,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),76984,74114,69912,65166,61120,58232,55469,54049,49381,42820,
少数股东权益(万元),--,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),76984,74114,69912,65166,61120,58232,55469,54049,49381,42820,
负债和所有者权益(或股东权益)总计(万元),94653,87917,83787,88829,77772,75631,67864,72518,64639,64354,		
  
