报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),164187,285062,265483,290821,266100,221749,201563,191730,163368,160512,144364,146711,162806,287861,153704,151319,153967,162924,153018,135151,127266,122343,124616,124844,122995,120917,135106,133209,132414,137406,150360,5655,7175,4109,2107,746,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,243,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
应收票据(万元),5779,3916,2659,3220,2972,1290,2273,1765,1943,1151,1491,852,2116,882,2152,872,1377,1138,715,1285,2004,1418,646,612,1402,315,627,331,116,109,61,62,21,15,6,0,
应收账款(万元),15386,27721,15443,29441,10987,17934,5439,19005,11242,15315,5183,14837,8332,14576,4347,14077,8941,11099,3996,10785,6226,8201,3695,4940,2519,4298,2232,4255,2541,3630,1298,2022,1675,757,768,364,
预付款项(万元),4519,2907,1375,8587,6989,5352,2651,2820,3063,5600,3320,6883,7035,4198,3765,11499,5525,2956,2253,5445,2814,12887,7483,10469,9762,13050,9447,10052,7884,6331,8759,2782,1377,910,451,443,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
应收利息(万元),4439,4936,4679,3835,3247,2878,4799,4447,3227,3599,3075,2836,2695,3075,2890,2236,2077,1801,1664,1182,1906,1234,3094,2283,2396,1856,2375,1485,1118,414,171,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
其他应收款(万元),1063,1224,849,1828,10103,1907,1380,1755,1029,20525,803,1567,3690,3155,929,576,794,994,849,956,981,1180,1082,1361,1376,820,493,752,586,461,239,437,189,107,51,279,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
存货(万元),35111,38608,42210,29907,32092,28861,33929,22232,26076,24309,30934,29823,24436,19189,22929,18338,15808,16669,23368,20568,22296,20798,20953,15121,13360,12327,11419,8463,7637,7555,6709,5432,3573,3345,1702,1505,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,0,0,0,0,
