报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),745354,756088,701232,983504,754993,873708,317419,353011,394913,472064,233234,260673,327464,416248,258558,239305,305585,390146,198196,207490,191425,277187,125903,107847,137397,191043,113480,106150,120854,159841,128677,120268,112118,134519,29165,25567,25243,36155,31706,36424,39438,54833,30273,27640,41865,53513,38855,39129,44577,55027,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
交易性金融资产(万元),328360,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收票据(万元),207827,174312,102813,106476,116649,189681,73659,68332,106667,146992,111487,106517,79710,102779,26312,35863,25027,40627,77590,72302,105121,117194,22128,38947,6313,12373,4778,6815,8015,11421,2917,2792,1908,4093,1306,4199,1714,1301,2716,68,765,1530,678,1013,568,2487,539,1112,550,577,
应收账款(万元),1641843,1743301,1890900,1710404,1511027,1499425,810150,705483,650106,670320,782562,688599,685014,689666,641842,631685,647524,652027,684610,654523,610932,571333,424482,388612,357057,311542,322943,287343,240926,211479,202727,153784,122153,109570,107576,94209,79791,72072,79176,56052,47900,49352,57984,56466,51673,51227,55563,51697,37402,35501,
预付款项(万元),184478,193807,187085,140919,141081,131450,55833,50789,52928,42075,79610,66887,65819,47971,47479,41182,54777,42499,45396,41941,48380,39875,16976,16770,17119,17038,26914,22219,20031,18419,20655,18705,11598,5839,9758,6449,7234,8427,5262,4864,6602,4292,6994,6156,5236,4748,2121,1750,4739,1548,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收利息(万元),68,2350,623,7,38,460,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,0,0,
其他应收款(万元),--,35746,--,49790,42979,36109,14286,14363,9269,11546,12038,13255,12310,10605,14680,12010,10665,11357,13161,13079,11973,10969,8918,8403,6841,14212,8058,7910,8963,7275,12602,7460,7176,6427,6554,6507,6590,6590,7744,5740,4770,3883,4729,5357,5301,4484,4392,4033,2936,2581,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,0,
存货(万元),732660,582077,760011,655059,645403,555964,250888,246107,223467,204684,247063,246820,222305,214833,233018,215643,233481,210370,202950,185995,213062,206393,128324,128426,156628,146403,151052,144183,149282,127706,135492,113329,97887,92653,89367,82149,83076,74527,73143,55047,47351,44035,37264,35049,33412,30103,33220,33466,28394,23716,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,0,--,--,--,0,
