报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),115,801,679,503,416,44626,460,4995,240,256,394,285,22,2524,148,96,1282,261,550,2031,2467,4602,12086,6413,17684,20060,18545,9188,5034,3493,7410,13112,12113,8617,5760,8256,7796,12755,17109,7599,16226,14410,17042,20328,4815,5825,6267,8257,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,44,44,46,39,46,46,40,42,34,28,58,66,95,118,123,92,69,90,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),--,--,--,--,20,50,--,10,--,--,10,--,10,--,2210,2465,17517,17722,776,34,--,599,95,80,10,0,--,20,10,17,3206,4130,2453,3558,2167,69,10,107,3514,4008,4,30,1,52,63,42,17,38,
应收账款(万元),237,145,169,474,945,973,279,263,203,246,231,429,23423,23526,24061,24106,8924,9725,9152,9058,37167,36132,2062,1139,1051,1466,1807,791,710,500,854,3706,2152,1546,1979,2708,3195,1808,1967,1655,6051,6158,6356,5707,6296,5789,6751,4619,
预付款项(万元),41,6,6,21,50181,157,641,93,150,61,6,31,21867,19523,19798,19434,22552,22552,39534,40104,29300,2587,461,86,1794,1358,--,15,1577,5342,10602,5283,5412,6926,13291,12121,15745,13695,5765,4822,5609,6105,5998,5397,6377,5845,6901,6160,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
其他应收款(万元),235,171,366,552,504,504,13200,13009,23206,23209,18979,18944,1332,1390,1509,1363,197,201,205,200,228,9,0,1,3,1,0,1,2,1,2569,1482,1611,2287,7892,2692,2025,2066,7343,24928,6619,7351,7702,7407,6461,4855,6554,6295,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
存货(万元),190,691,1574,1417,1446,1361,1346,1177,1145,1041,1007,897,1001,629,565,675,1950,2742,3712,3235,3367,1852,25015,27957,16045,13832,14678,12692,20142,18255,18113,15164,8947,9100,5323,7011,15878,15666,7982,4888,13727,13403,12049,11053,12617,13255,12408,11718,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,5,5,22,22,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,0,--,0,--,0,--,--,82,84,86,86,0,--,--,10,
其他流动资产(万元),235,233,222,222,97,105,100,100,99,128,94,94,131,96,91,91,202,202,275,275,--,--,4,5,7,0,--,--,--,0,--,--,--,0,--,0,6,9,--,--,--,--,--,--,0,--,--,0,
流动资产合计(万元),1053,2047,3015,3190,53609,47777,16026,19647,25049,24947,20743,20702,47786,47688,48382,48231,52624,53405,54204,54937,72528,45780,39722,35681,36594,36718,35030,22707,27475,27609,42798,42922,32735,32073,36458,32903,44695,46148,43715,47928,48376,47608,49330,50149,36751,35702,38967,37188,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,0,0,125,156,208,326,190,169,166,198,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,--,--,0,
长期股权投资(万元),7568,8229,8550,8604,8933,8854,8866,8939,9169,9664,10555,11022,12850,12515,12882,13206,13974,14015,14145,14145,14338,14370,14236,14530,19127,19125,19091,19372,23713,24343,19867,19718,19372,18877,17982,17522,18082,17920,20014,19976,2583,2583,2583,2583,4711,4747,4722,4758,
