报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),58032,101831,66339,95592,109335,65757,77632,68895,54684,54148,60115,51105,36250,36373,66915,102720,113282,40290,38361,103055,87468,116814,59753,67176,81692,100894,33139,52499,46204,35800,17728,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),8269,10440,12724,8397,8412,7902,6347,5368,6436,8002,8702,3246,2667,4038,8569,7334,7526,12379,6479,14916,9240,10911,6486,7392,8501,5862,4452,2212,4948,604,499,
应收账款(万元),392213,386165,289024,277553,270459,289156,284734,272324,236241,260118,220160,204449,205763,220961,179339,195377,173905,152595,150985,125805,114394,113609,93288,99021,98219,96328,86447,78010,68008,48481,45045,
预付款项(万元),50479,35361,2730,22474,21108,18810,12895,11388,23447,12049,14293,16411,24035,18025,38295,43323,26218,17762,18716,33621,52451,27938,36074,22843,29866,21427,20017,12742,13420,7007,7987,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
