报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),79973,77199,65825,150709,58993,53659,82009,72025,62486,46447,47949,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),13943,16728,32048,12684,16006,13950,18084,27771,15610,12717,5188,
应收账款(万元),54001,54974,50052,42279,48914,40482,43443,52250,40192,38402,32494,
预付款项(万元),9272,5305,5381,7412,3772,2479,2716,2459,5012,6376,6644,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),7762,9484,11402,9310,8444,7340,9742,9165,9902,6000,4884,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),81565,70676,83294,75783,60159,65948,62611,61639,80027,71121,63122,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),153909,145931,153005,63277,38074,40563,288,2249,962,2715,2349,
流动资产合计(万元),400426,380296,401006,361454,234361,224422,218893,227557,214190,183779,162630,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),8074,5332,5099,5206,4752,4924,4723,4645,4055,2944,2769,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),3633,3711,3788,3866,6196,6417,6864,7094,7325,4030,4330,
固定资产原值(万元),--,98990,--,94789,89904,87332,--,81389,--,--,--,
累计折旧(万元),--,41328,--,37763,34760,31987,--,24728,--,--,--,
固定资产净值(万元),--,57662,--,57026,55144,55345,--,56661,--,--,--,
固定资产减值准备(万元),--,566,--,566,566,--,--,--,--,--,--,
固定资产(万元),56533,57095,56554,56460,54578,55345,55907,56661,58869,59915,47044,
在建工程(万元),18848,16624,14461,13063,8588,5581,1910,1979,757,2274,7728,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),14698,14809,14721,14696,14402,14622,14612,14800,14988,8980,9509,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),635,635,889,277,277,277,277,277,277,277,277,
长期待摊费用(万元),23,39,55,63,85,107,88,15,24,60,113,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),3285,3327,3589,2959,3038,2596,2822,2399,1768,1722,1486,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,1865,--,
非流动资产合计(万元),105729,101572,99156,96589,91916,89870,87203,87869,88064,82065,73256,
资产总计(万元),506155,481868,500162,458043,326278,314292,306096,315426,302254,265844,235886,
短期借款(万元),2979,1018,1132,757,1760,1323,22284,24312,23821,19736,24347,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,6000,--,--,--,--,--,
应付账款(万元),105102,96589,108385,83387,81213,72452,66861,74130,75016,66206,59002,
预收账款(万元),16910,12119,17971,11549,7099,5849,6776,9634,10930,12123,10133,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),3260,2991,3171,3214,2181,2671,2705,1622,2248,1690,1400,
应交税费(万元),6405,7960,5338,6049,5899,4668,6093,10357,5769,4153,2246,
应付利息(万元),9,3,1,1,8,36,147,184,199,281,57,
应付股利(万元),6,6,8,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),1173,984,2656,2517,760,701,611,529,336,770,1197,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
