报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),96865,46030,53439,49043,48254,76385,44229,55100,48791,52393,49527,51185,29668,38592,48460,49127,42863,55808,56640,64471,67816,65031,69812,84455,86531,89062,85888,85614,85731,87980,86048,85599,93163,8466,12171,6324,4617,4421,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收票据(万元),--,237,--,176,159,14,--,284,1,170,333,188,310,254,246,178,47,--,--,--,--,--,--,--,--,--,150,20,--,--,--,400,--,0,--,0,0,0,
应收账款(万元),--,107752,--,108255,117400,105059,115464,138343,138754,123424,111670,101988,109241,93285,74881,82895,69029,61546,58734,61056,52341,45691,40489,39620,32851,27699,19651,23195,19167,13740,15280,13689,10868,8540,4515,5906,6391,3697,
预付款项(万元),7759,1852,7942,11177,10305,2140,13148,3786,5457,2855,14484,5616,10788,8419,19573,20519,19123,5357,7175,4326,4303,2668,9866,3666,4791,3561,11260,7180,4786,3886,5589,5771,5294,3305,3434,2241,522,336,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收利息(万元),--,--,--,--,2,--,1,1,17,20,28,65,60,56,28,37,148,314,737,582,532,1056,784,736,623,1023,452,490,893,1502,--,--,--,0,--,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
其他应收款(万元),--,7460,7626,6748,4564,6324,7066,5929,3290,4432,5293,4040,6720,3883,4868,4740,5217,2892,3628,3227,4561,2066,1944,3744,6080,3690,2493,1793,1582,1298,1238,1445,2407,1011,823,2141,2919,2748,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,
存货(万元),26502,25450,36691,33194,37447,36085,31970,28656,30622,32703,39026,34899,33341,29909,38022,35090,38027,33295,30107,26852,28841,29354,6299,4913,3832,6578,6577,3637,3103,4186,3751,2744,4988,6289,2923,3188,2812,1742,
