报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),34560,33074,51920,43152,25507,39952,50274,36901,48070,19099,18040,29434,32819,42066,20839,18249,23691,15057,4379,20864,12903,13916,4397,19201,110,317,514,75,358,1367,1015,2084,3,1,28,2006,1,1,1,88,7,8,12,5,40,40,63,61,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,538,506,17,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收票据(万元),1079,1158,332,121,306,308,1154,905,40433,12562,29623,26250,4530,4318,2690,3773,9056,11047,9729,5308,6435,1650,4998,2337,821,452,81,781,344,--,--,--,--,0,56,217,170,372,--,--,--,0,--,--,--,--,--,--,
应收账款(万元),46662,31623,38108,43232,40473,44108,28327,38101,36989,30570,20888,23473,26249,5331,4165,4946,8422,6781,7248,8912,4142,6969,4072,4870,12,575,888,856,159,469,--,--,0,0,5,5,209,116,1362,1806,174,174,174,214,258,268,272,476,
预付款项(万元),32104,29037,31946,25718,39148,39056,44829,33767,36386,42625,30576,30396,10830,1582,2485,1098,1044,1232,5327,2571,8882,8111,8042,6612,580,301,515,131,276,373,--,--,1912,2040,2062,0,740,535,0,0,0,0,--,--,--,--,5251,5762,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,303,334,303,340,298,256,214,318,275,233,191,303,261,218,176,288,245,203,161,--,0,--,--,--,0,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
其他应收款(万元),60167,7943,11354,10179,24549,25371,20230,21780,28595,29988,27745,26544,30285,1945,1521,1684,3508,3455,5900,3485,1476,1445,1342,1273,1094,1063,1064,1056,1006,1008,1000,1003,1142,1125,1123,1143,2891,3337,3085,2746,3811,3877,4031,4182,3759,7259,2483,2136,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
存货(万元),102163,100634,98861,93358,100703,99703,94041,97652,67165,68147,58739,57519,48739,4402,5811,4069,3041,2926,1921,1374,1571,1074,1802,1521,114,33,84,70,271,20,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,878,878,878,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
其他流动资产(万元),1729,2078,2308,2417,1917,1901,2057,2021,1625,2018,2522,2695,463,505,447,514,--,--,--,--,--,--,10178,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
流动资产合计(万元),278464,205547,234829,218177,232603,250400,240913,231125,259263,205008,188132,196310,153915,60148,38495,34839,48779,41681,35716,43694,35749,33462,35087,36027,3048,3015,3379,3161,2716,3497,2233,3263,3345,3412,3476,3532,4012,4361,4449,4640,3992,4059,4217,4401,4058,7568,8070,8435,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
可供出售金融资产(万元),978,978,978,978,2714,2714,2714,2714,2714,2714,2714,2714,978,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,0,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,1250,--,1250,
长期股权投资(万元),2730,2936,3565,3565,--,--,--,--,--,--,--,--,430,--,--,--,--,--,--,--,1,35,69,121,190,193,191,209,178,195,1214,232,246,259,302,338,355,384,221,242,740,749,761,781,788,794,800,826,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
固定资产原值(万元),--,144560,--,144029,--,138851,--,131787,--,120268,--,125409,--,90062,--,88408,--,60526,--,57417,--,38011,--,36276,--,139,--,139,--,136,--,132,--,131,--,131,--,211,--,211,--,156,--,93,--,92,--,5009,
累计折旧(万元),--,42520,--,38581,--,42702,--,36242,--,31092,--,27843,--,14235,--,11731,--,10647,--,8398,--,6786,--,5476,--,87,--,77,--,67,--,57,--,48,--,38,--,95,--,83,--,73,--,68,--,64,--,2131,
固定资产净值(万元),--,102040,--,105449,--,96149,--,95545,--,89177,--,97566,--,75827,--,76677,--,49879,--,49018,--,31225,--,30799,--,52,--,62,--,69,--,75,--,84,--,93,--,116,--,127,--,83,--,25,--,28,--,2878,
固定资产减值准备(万元),--,291,--,291,--,25,--,25,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,10,--,10,--,10,--,10,--,10,--,908,
固定资产(万元),68579,101750,102972,105158,93882,96124,89836,95519,87591,89177,95812,97566,92423,75827,67193,76677,50509,49879,49839,49018,31744,31225,31175,30799,47,52,57,62,64,69,74,75,80,84,88,93,125,106,112,118,70,74,36,16,16,18,20,1970,
在建工程(万元),5997,91994,89812,88542,122719,119106,106396,103459,107327,96073,92278,91665,85872,80343,77063,74960,52455,43558,37596,19678,13847,12067,8806,7548,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
工程物资(万元),--,182,189,189,304,302,293,297,306,331,533,319,209,246,230,277,207,98,21,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,--,--,--,--,--,
