报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),12758,28842,20599,22521,22194,23764,15815,11549,10530,15285,8308,12188,9983,13797,14350,15024,15610,16846,17638,19112,24427,23894,23474,24527,25871,5907,4126,5083,3037,259,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),5225,5225,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,126,--,31,37,75,--,160,121,121,58,55,86,286,115,--,--,--,--,--,--,--,--,--,--,--,
应收账款(万元),27894,26719,31983,33405,35621,32358,34300,33774,32649,34626,36259,32311,26016,27314,24223,23052,20995,21029,19438,18132,17137,16730,15608,13628,13281,12130,11258,7973,4569,1566,
预付款项(万元),8972,5875,8178,5464,7496,38295,8275,8723,5595,3788,2780,3151,5107,140,361,329,214,244,1028,1064,964,504,408,467,110,230,80,--,0,2,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,13,11,8,6,4,0,1,26,39,25,117,56,52,52,40,208,195,159,174,253,148,--,0,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),9276,9523,1688,1717,1813,749,1610,1562,3653,1341,1692,1654,878,744,1269,771,858,567,563,453,366,410,395,177,306,65,105,73,285,66,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),7,7,--,--,--,--,--,--,--,--,--,--,--,--,69,--,--,--,--,826,--,--,--,--,--,--,--,--,--,--,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),49,47,108,408,181,169,175,663,633,633,608,523,523,523,560,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),2425,3370,2913,3751,8155,1411,2098,2468,4030,3270,6195,6431,1050,550,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动资产合计(万元),66604,79609,65468,67280,75470,96881,62280,58776,57126,59020,55867,56456,43702,43306,40947,39283,37814,39010,38989,39783,43052,41712,40137,38945,39568,18332,15570,13130,7892,1893,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),200,200,200,200,200,200,200,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,18,22,45,65,79,126,172,201,534,546,574,532,1635,1364,1364,1330,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),19262,19513,16938,17185,17871,14428,8629,6962,6491,5047,4082,408,201,204,209,212,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1820,1846,1257,1180,1143,1033,494,438,60,62,63,65,66,68,69,71,72,74,75,77,78,80,82,83,85,86,88,92,98,--,
固定资产原值(万元),--,5714,--,4823,--,4836,--,5339,--,4640,--,4699,--,2827,--,2602,--,2436,--,2327,--,2306,--,2034,--,1872,1721,1607,--,--,
累计折旧(万元),--,3110,--,3055,--,2943,--,3263,--,3082,--,3088,--,1422,--,1369,--,1154,--,993,--,858,--,688,--,636,595,477,--,--,
固定资产净值(万元),--,2605,--,1768,--,1893,--,2076,--,1557,--,1611,--,1405,--,1233,--,1282,--,1334,--,1448,--,1346,--,1236,1126,1129,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,
固定资产(万元),2541,2605,2451,1768,1810,1893,1957,2076,2534,1557,1563,1611,1373,1405,1170,1233,1301,1282,1338,1334,1385,1448,1497,1346,1302,1236,1126,1129,1154,1328,
在建工程(万元),763,736,721,1446,1365,834,1124,974,974,1938,1882,2210,2270,1774,2110,1970,--,--,--,--,--,--,--,22,22,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
无形资产(万元),1196,1253,1442,1488,1560,1468,1557,842,637,719,854,1690,447,443,378,367,376,370,356,363,373,380,220,153,142,144,141,100,85,88,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),122815,122815,161974,161974,161974,82262,82981,82981,83085,83085,82906,82689,5600,5600,5570,5570,5545,2390,2622,521,521,521,555,177,177,177,177,177,--,--,
长期待摊费用(万元),2076,2293,1381,1528,1755,1338,1527,1708,2182,1885,773,927,123,101,133,138,138,114,122,122,115,119,81,61,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),4280,4246,2157,2084,2178,2348,1949,2014,2255,2482,2362,2202,1182,1206,1018,891,620,602,400,413,372,355,234,248,229,222,213,206,96,14,
其他非流动资产(万元),4544,4544,5000,5000,5000,5000,5000,5771,5771,5791,6525,5062,771,829,868,1001,2635,1001,--,--,--,--,--,0,--,--,--,--,--,--,
非流动资产合计(万元),159495,160050,193523,193869,194878,110849,105482,104046,104315,102736,101211,97398,12578,12205,12058,13087,12053,7197,6243,2831,2844,2903,2670,2089,1957,1866,1746,1705,1433,1431,
资产总计(万元),226099,239658,258991,261149,270348,207730,167762,162821,161442,161757,157078,153853,56281,55511,53005,52370,49867,46207,45233,42613,45897,44614,42808,41034,41525,20198,17315,14835,9325,3324,
短期借款(万元),16400,17377,16400,17300,17200,11124,11000,9000,9000,8000,10000,9000,7000,5000,5100,5400,5400,400,1300,1000,3900,1900,--,1000,1000,3000,3000,800,1440,165,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付账款(万元),10400,11108,8545,7175,8025,9433,7722,7716,7476,8209,7604,5597,4031,4597,3013,2621,1672,2288,1040,1229,1101,1599,1504,1064,824,1172,795,1295,137,67,
预收账款(万元),798,2876,904,720,1181,6018,5064,5595,3595,3939,3053,2533,134,99,116,184,101,49,170,23,123,24,18,1,451,451,97,4,361,12,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),445,1223,458,464,758,1141,746,606,503,1077,764,817,463,769,777,593,596,1200,872,357,390,661,361,292,361,1149,454,976,511,245,
应交税费(万元),1410,1508,989,1043,1581,2825,2066,1348,1067,1635,1511,1517,1068,1372,915,671,646,876,418,261,448,478,480,452,120,408,506,970,646,226,
应付利息(万元),61,64,57,49,15,15,15,12,13,16,19,16,--,10,--,--,--,--,--,--,--,--,--,0,--,6,6,--,--,--,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),47605,58568,62984,65597,90945,32971,1167,1325,2818,3094,1437,3169,1360,1300,1002,1397,1253,743,1094,232,278,470,1278,499,863,357,153,434,93,118,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),978,1236,328,670,1221,1488,892,1166,1734,1901,243,367,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),78097,93960,90667,93019,120926,65015,28673,26768,26207,27871,24630,23017,14055,13146,10923,10865,9668,5556,4893,3102,6240,5132,3642,3307,3620,6544,5011,4478,3189,833,
长期借款(万元),19500,19500,20000,17000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
