报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),10352,30570,4323,5309,3393,4383,2629,2159,1446,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),140,6,67,--,--,91,--,--,--,
应收账款(万元),6432,8286,10964,9438,10072,4444,7410,7268,4818,
预付款项(万元),858,408,378,176,259,182,64,308,285,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),41,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),460,392,959,1018,911,736,2076,671,200,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),8692,7469,9773,13036,11379,7544,12916,10412,8095,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),15075,81,132,150,--,--,68,176,489,
流动资产合计(万元),42049,47212,26597,29127,26014,17380,25163,20994,15333,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),1310,1330,1351,1371,1376,1395,562,599,637,
固定资产原值(万元),--,24723,--,24471,23312,--,22926,--,--,
累计折旧(万元),--,12231,--,11395,9656,--,8234,--,--,
固定资产净值(万元),--,12492,--,13076,13656,--,14693,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,
固定资产(万元),12312,12492,12740,13076,13656,13664,14693,9081,9161,
在建工程(万元),70,26,36,--,126,--,--,1878,68,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),1959,1972,1990,2007,2070,2087,2507,2579,2654,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),10,10,10,10,10,10,10,10,10,
长期待摊费用(万元),--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),159,162,194,259,230,184,206,165,202,
其他非流动资产(万元),15,344,268,207,77,391,455,221,55,
非流动资产合计(万元),15835,16336,16588,16929,17545,17730,18433,14533,12787,
资产总计(万元),57884,63548,43184,46056,43559,35111,43596,35527,28120,
短期借款(万元),2500,7000,6000,8500,10880,8490,13323,11848,3800,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,34,12,--,--,
