报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),12500,25800,25597,26507,36518,38515,43105,9892,20653,18957,13606,12409,13603,22041,1325,1570,3423,4794,4593,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),2423,3159,3593,2472,1998,2192,1517,1148,1132,884,1295,2255,1166,432,1274,1993,1041,1090,624,
应收账款(万元),17123,17180,14305,12860,11389,11360,11279,8990,7029,6329,7097,6164,5366,4585,4718,3835,3904,3147,3020,
预付款项(万元),2505,1446,3399,3525,3126,1027,1739,550,611,259,305,241,113,143,234,265,95,509,866,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,122,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1419,973,1366,2033,831,598,462,525,343,204,246,554,546,305,789,684,558,468,133,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),29378,25487,25134,22354,16367,13811,13998,9272,9535,8841,7471,7215,6820,6714,5974,5999,4397,2192,2930,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),21198,11198,10739,10657,9186,10161,64,48,8,2062,5022,5020,5019,101,823,1052,3,2,2,
流动资产合计(万元),86546,85242,84255,80407,79415,77663,72164,30425,39311,37537,35042,33858,32633,34321,15138,15396,13421,12202,12168,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,720,750,768,723,757,780,795,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,19398,--,15945,--,15329,--,12611,--,12396,--,12069,--,12003,--,10090,9948,--,--,
累计折旧(万元),--,5475,--,4848,--,4245,--,3675,--,3269,--,2823,--,2583,--,2266,1954,--,--,
固定资产净值(万元),--,13923,--,11096,--,11084,--,8936,--,9126,--,9246,--,9420,--,7824,7994,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),13776,13923,13512,11096,10990,11084,8885,8936,9001,9126,9159,9246,9304,9420,9266,7824,7994,5794,2634,
在建工程(万元),6340,5740,5168,4028,3804,3201,3755,3144,2597,1642,380,43,41,41,253,1653,650,312,61,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),2664,2682,2095,2089,2099,2113,2124,2137,1546,1559,1568,1562,1573,1584,1595,1606,1629,1673,1674,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),11365,11365,11500,11500,5179,5179,4994,2583,2583,2583,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),130,130,4,5,7,8,--,--,--,--,--,--,--,--,--,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),1050,930,748,677,509,484,353,243,253,237,128,118,160,151,100,95,80,37,31,
其他非流动资产(万元),590,596,569,495,380,398,320,320,320,320,185,--,--,--,--,--,--,--,--,
非流动资产合计(万元),35916,35365,33596,30610,23717,23235,21154,18121,17081,16263,11421,10969,11078,11196,11214,11179,10352,7815,4401,
资产总计(万元),122462,120607,117851,111017,103132,100898,93319,48547,56392,53800,46462,44828,43711,45517,26352,26575,23773,20017,16569,
短期借款(万元),2300,2300,1300,200,200,200,380,100,4800,4800,--,--,--,2100,100,1000,2000,2500,2100,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2989,5026,3301,1262,3131,1879,1172,1839,1429,--,--,--,--,--,--,--,--,--,36,
应付账款(万元),7635,7780,8309,7471,4438,5433,4027,1706,1897,1948,1885,1846,1124,1731,1606,2295,2175,1208,754,
预收账款(万元),17716,13153,16748,13954,11518,9325,10027,6001,6927,6069,5766,5837,5724,4525,4171,4833,2454,1652,2178,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),695,975,688,766,584,856,401,342,345,570,296,306,292,362,227,211,222,169,208,
应交税费(万元),1215,1583,1272,1459,1140,1575,830,696,241,518,454,549,264,319,575,497,-66,281,590,
应付利息(万元),--,4,--,--,--,2,--,--,7,2,--,--,--,--,--,--,--,--,--,
应付股利(万元),42,42,53,54,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),7297,7228,7081,9683,4777,4867,2333,280,341,241,61,43,68,734,55,42,22,32,150,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),1,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),39889,38092,38752,34849,25788,24137,19170,10964,15986,14148,8462,8582,7473,9771,6734,8879,6807,5843,6016,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期递延收益(万元),959,976,379,388,397,406,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),46,46,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),1005,1022,379,388,397,406,0,0,0,0,0,0,0,0,0,0,0,0,0,
负债合计(万元),40894,39114,39131,35237,26185,24543,19170,10964,15986,14148,8462,8582,7473,9771,6734,8879,6807,5843,6016,
实收资本(或股本)(万元),26019,26022,25919,25927,12964,12964,12748,11748,11748,11748,11748,11748,5340,5340,4000,4000,4000,4000,4000,
资本公积(万元),35542,35565,32600,32661,45625,45625,41896,9432,9432,9432,9432,9432,15840,15840,1876,1876,1876,1876,1876,
减:库存股(万元),4260,4286,3618,3687,3740,3740,--,--,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),3185,3185,2798,2798,2798,2798,2271,2271,2271,2271,1713,1713,1713,1713,1290,1290,1290,931,582,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),17364,17086,17467,15387,16970,16317,15473,13689,16590,15839,15107,13353,13345,12853,12452,10531,9800,7368,4095,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),77851,77573,75166,73086,74616,73964,72388,37140,40041,39290,38000,36246,36239,35747,19618,17697,16966,14174,10553,
少数股东权益(万元),3717,3920,3554,2694,2332,2391,1761,443,365,361,--,--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),81568,81493,78720,75780,76947,76355,74149,37583,40406,39652,38000,36246,36239,35747,19618,17697,16966,14174,10553,
负债和所有者权益(或股东权益)总计(万元),122462,120607,117851,111017,103132,100898,93319,48547,56392,53800,46462,44828,43711,45517,26352,26575,23773,20017,16569,		
  
