报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),185960,253113,130533,137754,138242,174999,201058,234267,277777,297763,365932,275065,296337,271799,283954,274866,246730,246590,312455,328098,376406,384478,443440,546778,477008,424893,462369,473232,390214,369344,419979,369619,325674,240072,263545,226775,189822,185562,193895,54967,101654,92113,102527,128856,78603,52016,82022,114843,34853,20314,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,201,86,507,3978,511,282,34,--,--,24,20,26,204,285,95,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,200,--,--,--,0,--,--,0,100,100,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),11639,7657,9006,10556,7072,5522,9909,13499,26661,17030,11523,7866,10827,10437,4348,10251,3193,4554,6410,10574,22685,8931,38462,35969,25066,31274,50876,23768,58825,45293,58649,31909,54916,26270,54517,26831,13731,9044,7879,5873,8792,5048,8356,18176,20714,6018,37526,28068,11717,1935,
应收账款(万元),39262,44950,59530,77849,60716,49676,47377,44576,40417,44778,32726,29397,38778,23842,37331,34403,40850,31497,44503,59793,70544,62977,51390,60029,55495,52068,43428,40524,52147,40123,52613,52684,46941,12945,11894,12883,11529,8353,7182,9790,10029,5492,12138,9956,13957,3503,16793,16946,11498,1898,
预付款项(万元),38979,37663,96194,75985,86810,69609,96659,71513,59158,84964,56092,45661,59645,41017,65606,52081,48251,54553,84437,69241,93202,100192,154682,142430,171164,173517,182095,168478,164015,221126,156676,163204,298156,156877,123871,74187,100345,78618,100206,72359,61400,55407,67331,46420,34471,56160,53849,21943,40313,29443,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,--,--,
其他应收款(万元),--,53891,37435,38567,35806,36136,36860,42421,34000,34990,45751,38865,34951,47074,54465,55433,58512,62375,43744,41862,36045,39328,50531,38066,44583,40328,81674,70828,69899,78944,60526,56599,18005,4003,7497,5958,4683,4927,5175,2039,1395,6840,7904,15207,14958,35243,10294,3177,2554,3085,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
存货(万元),85883,98078,141355,151570,161705,170221,181243,175200,158888,148264,143671,138788,127508,121185,142175,142224,136625,123540,137405,116372,125961,130612,140699,142739,142550,153149,143485,161913,134783,146321,142631,151329,146736,138960,115434,120900,112356,106800,93014,81310,70835,69936,105818,85168,78391,56977,46002,34868,43930,52648,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,--,--,
其他流动资产(万元),12590,15738,13150,15095,17506,22378,19352,24440,27872,29086,18426,19622,19439,25811,23404,23892,28609,22287,19235,18629,26708,26682,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,--,--,
流动资产合计(万元),429027,511091,487203,507576,507944,529049,596434,606428,625055,656908,674120,555268,587509,541185,611310,593352,563055,545491,648190,644569,751552,753200,879204,966010,915865,875227,963928,938743,869883,901152,891074,825343,890428,579126,576757,467534,432466,393303,407352,226338,254305,234837,304075,303784,241094,209917,246487,219844,144965,109423,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
可供出售金融资产(万元),1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,1615,12637,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,0,--,--,0,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,--,--,
长期应收款(万元),14895,14848,3737,3737,3737,3737,4805,4805,4805,4805,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,--,--,
长期股权投资(万元),18655,18510,19573,33597,34245,34002,34787,38059,39172,39284,38617,39037,43291,43012,90357,90515,90683,90306,77840,88533,74050,74676,24765,25021,24283,24369,23805,23974,23786,22610,22237,21999,34487,41625,46291,48460,49823,51924,54330,52413,3205,37563,42675,45126,46480,46614,10606,10606,10485,9921,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,0,--,--,
固定资产原值(万元),--,2193162,--,2200787,--,2166921,--,1708615,--,1703668,--,1653773,--,1657058,--,1385148,--,1384852,--,1371046,--,1359496,--,1375341,--,1355122,--,1350399,--,1196598,--,1166862,--,815185,--,764994,--,654356,--,589149,--,464328,--,352161,--,279267,--,265668,--,261239,
累计折旧(万元),--,629938,--,601264,--,563777,--,530465,--,501410,--,483740,--,459728,--,433658,--,410486,--,386988,--,355403,--,330000,--,297749,--,274660,--,229534,--,208176,--,122959,--,122618,--,107890,--,94875,--,85053,--,75835,--,53054,--,47295,--,39667,
固定资产净值(万元),--,1563224,--,1599522,--,1603144,--,1178150,--,1202257,--,1170034,--,1197330,--,951491,--,974366,--,984058,--,1004093,--,1045340,--,1057372,--,1075739,--,967064,--,958686,--,692226,--,642376,--,546466,--,494274,--,379275,--,276326,--,226213,--,218373,--,221572,
固定资产减值准备(万元),--,128430,--,8094,--,8094,--,8094,--,8094,--,15779,--,15779,--,15779,--,15779,--,16039,--,16039,--,7496,--,7496,--,12672,--,12672,--,13572,--,6076,--,9682,--,9682,--,0,--,0,--,0,--,0,--,299,--,299,
固定资产(万元),--,1434794,1560143,1591428,1579846,1595049,1171372,1170056,1179527,1194163,1155740,1154255,1167724,1181551,1060507,935712,946369,958587,958823,968018,984126,988054,1025481,1037844,1038559,1049876,1054913,1063067,1064910,954392,937456,945114,882267,686150,650628,632693,553770,536783,488082,494274,596483,379275,376791,276326,286443,226213,214881,218074,221607,221273,
