报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2006-12-31,2005-12-31,
货币资金(万元),3399497,3507326,2990706,2124776,2608975,3198161,2512414,3155153,3251222,3444299,3506329,3479785,3301527,3999792,4480809,3846029,4057244,4306536,3815899,4899450,4906332,4860364,5555542,5010063,4683625,4071484,4181848,4715594,4789027,4393123,4485026,4461518,4769636,4716622,4374886,4341786,4419792,4341741,4284393,3443541,3218187,3610860,3251037,3459972,3743384,2315605,2238719,1107508,807633,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
交易性金融资产(万元),259605,276558,--,--,--,--,--,--,--,--,--,--,--,--,1176,--,--,--,608,--,--,--,--,--,--,--,--,--,--,--,--,--,--,47789,47884,1469,568,8671,15750,21084,27992,166184,241913,218091,214033,13983,13189,55646,585,
衍生金融资产(万元),--,1194,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
应收票据(万元),28959,--,--,34121,29793,27170,34823,21564,25400,21203,21271,15612,12794,14514,13215,12354,16574,18328,31234,30100,24224,21225,18343,33855,26037,37875,40367,36762,36128,32535,30840,27919,19036,18331,9302,12861,9867,8039,7343,12025,11334,11955,9518,10971,11303,7533,8371,8816,5322,
应收账款(万元),871874,--,--,643525,619585,674821,674349,615989,593174,559470,480869,530185,350108,442746,433544,371126,361157,490293,491927,451601,432775,529566,498625,919985,869041,879604,908678,765755,589094,737527,720203,637236,591320,702828,721810,608190,481853,568816,476369,490053,528651,919827,894193,1015935,893591,939657,957929,733208,421149,
预付款项(万元),244327,277285,222754,188756,168410,145019,194538,248419,246861,162846,156952,100452,109210,139926,147189,141125,174339,152285,181397,162576,182998,208426,209948,337068,262323,339121,284510,292044,291015,343925,277025,270498,236039,302073,246147,270184,186856,245343,227968,211263,206315,298345,295708,255039,203065,72536,67943,148366,29080,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
应收利息(万元),9502,--,--,5490,4744,4120,3524,3816,5517,5531,5284,8638,17484,18343,19397,18850,18929,22411,21236,22637,31319,27984,29881,20821,17687,14944,22089,19804,16690,18598,11265,13562,14085,9317,8096,14022,12288,8929,4658,2978,9626,5073,2221,782,2239,1033,772,1070,317,
应收股利(万元),12666,--,--,28143,10592,19893,34395,29116,7473,26300,21037,21314,9124,22601,44597,3348,936,13947,17316,28315,19864,8564,7782,5062,6651,15309,41628,56024,54729,60800,69639,59477,45064,12370,14009,3508,3423,9788,12679,4919,5866,--,0,--,0,0,--,0,46,
其他应收款(万元),--,231985,184679,158960,128575,213751,155332,170231,178973,317378,213950,143621,141906,186828,168976,175423,151833,171850,186299,216512,189843,190284,539398,207986,159306,181582,178988,171454,195379,252258,221584,216173,194222,215815,202301,215416,208807,320834,292232,231555,227489,275070,313815,187493,187022,216768,129886,444499,140330,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,0,--,0,0,
存货(万元),410091,391760,298527,219333,233022,219546,231503,171778,156469,132938,129433,108160,146923,176620,198398,204383,219983,255974,263580,263853,264552,283375,283547,291263,299855,437781,433368,464084,365174,413755,361555,295011,231770,209928,219064,219477,195627,179840,158498,154473,165329,235896,199146,176750,155968,80867,72898,92830,53251,
