报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),21918,35804,17386,19094,27975,42342,22416,18428,13240,28261,14256,19075,30841,19516,7815,9365,10262,14826,9398,14724,19108,24171,21738,24383,24980,34053,23876,31211,7432,15406,11142,5696,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),6889,4262,3314,2875,4090,4199,2796,2613,5652,4112,3928,3561,5402,6718,5426,3577,5964,10531,7442,6345,6412,9617,6218,4126,3483,3935,1884,3466,2262,792,145,130,
应收账款(万元),73284,73328,82031,72283,63424,69116,85445,83600,75113,59746,65151,62999,61833,49610,56032,52081,44837,40386,43143,41014,39476,37239,44722,37972,31838,26960,27703,25438,19670,17140,15249,12144,
预付款项(万元),1659,719,5549,3880,2909,1926,4115,2317,1899,1779,2286,2487,1791,1100,3216,2702,4600,2009,7818,7330,10114,5416,10054,3909,2113,1482,1729,1877,1457,1001,662,1104,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),--,--,--,49,106,106,--,--,550,550,--,--,--,--,--,--,--,--,--,--,--,6,5,3,209,143,167,48,0,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应收款(万元),764,714,1099,792,873,694,771,570,195,388,561,419,741,436,969,777,918,2560,828,731,989,494,374,554,756,613,884,684,869,461,377,411,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
存货(万元),34521,26041,28723,27491,28863,21129,22432,25029,24531,19455,25131,27377,28638,24917,24068,24867,27775,23630,25552,23863,22722,17373,22546,19954,22143,14364,14028,8070,7994,7165,7523,6547,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他流动资产(万元),31,69,4085,9119,9157,9222,7000,9000,12000,12000,12000,12000,--,152,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
流动资产合计(万元),139066,140937,142186,135584,137398,148733,144975,141558,133180,126290,123313,127917,129246,102450,97526,93369,94357,93942,94181,94007,98821,94316,105658,90902,85522,81550,70269,70793,39684,41964,35099,26033,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
可供出售金融资产(万元),3200,3200,3200,1200,1200,1200,1467,1200,1200,1200,1200,1200,1200,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
