报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),35082,40368,40391,13248,5940,11763,4547,6188,6763,2985,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),105,111,88,1604,50,330,107,239,--,35,
应收账款(万元),25676,24498,21444,17260,17168,12103,9587,8634,5020,4678,
预付款项(万元),3560,2805,2330,1952,1292,1051,620,746,202,76,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),3975,2765,3405,2501,2064,1953,1461,799,642,474,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),12912,12708,11714,8004,9299,8283,11866,9682,7412,6039,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),7559,1115,--,--,--,--,30,1,--,--,
流动资产合计(万元),88869,84371,79373,44569,35812,35483,28217,26289,20038,14287,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),2949,2761,2813,2941,1071,68,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,3371,--,2789,--,1942,--,1412,--,--,
累计折旧(万元),--,1583,--,1318,--,1029,--,774,--,--,
固定资产净值(万元),--,1788,--,1471,--,912,--,638,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),2105,1788,1445,1471,1048,912,670,638,304,238,
在建工程(万元),--,--,--,--,--,--,--,--,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),664,609,639,722,732,462,410,384,41,46,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),127,127,127,127,127,127,127,127,--,--,
长期待摊费用(万元),75,64,4,12,27,40,54,61,5,31,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),480,507,394,394,251,200,276,246,226,150,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),6400,5854,5422,5667,3256,1809,1538,1457,575,465,
资产总计(万元),95269,90225,84795,50236,39069,37292,29755,27746,20614,14752,
短期借款(万元),3000,500,--,--,--,499,1980,2470,1000,1400,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2001,2916,794,1656,1212,418,--,11,1100,--,
应付账款(万元),7881,7487,7372,5576,5338,4852,5380,4919,4200,3610,
预收账款(万元),4621,4660,5319,4558,3477,2799,1063,825,859,153,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1774,1229,0,2017,203,1381,--,1294,801,533,
应交税费(万元),842,1229,263,2040,10,591,-48,398,456,460,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,
应付股利(万元),--,--,--,--,--,--,524,620,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),494,433,1868,426,338,384,324,311,2143,3556,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),20612,18453,15617,16274,10579,10924,9224,10849,10559,9712,
长期借款(万元),--,--,--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),647,647,557,511,284,358,191,117,--,--,
长期递延收益(万元),3432,3568,3553,2545,3782,3594,3447,3447,2070,746,
递延所得税负债(万元),--,--,--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
非流动负债合计(万元),4079,4215,4110,3056,4066,3952,3638,3565,2070,746,
负债合计(万元),24691,22668,19727,19330,14645,14876,12862,14413,12628,10458,
实收资本(或股本)(万元),11920,11920,11920,8940,8940,8940,8940,6198,6000,1500,
资本公积(万元),37334,37334,37334,7095,7095,7095,7095,6391,3808,225,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),1817,1817,1817,1817,873,873,376,794,402,234,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),19289,16300,13807,12882,7413,5404,411,-129,-2226,2334,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),70358,67370,64885,30734,24321,22313,16822,13254,7985,4294,
少数股东权益(万元),220,188,182,173,103,104,71,78,--,--,
所有者权益(或股东权益)合计(万元),70578,67557,65067,30906,24424,22416,16893,13332,7985,4294,
负债和所有者权益(或股东权益)总计(万元),95269,90225,84795,50236,39069,37292,29755,27746,20614,14752,		
  
