报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
固定资产减值准备(万元),--,4974,--,5046,--,509,--,1818,--,484,--,485,--,210,--,206,--,202,--,206,--,--,--,--,--,--,--,--,--,8700,--,8700,--,8700,--,8700,--,8700,--,8700,--,8700,--,8700,
固定资产(万元),848419,787552,767469,751624,753331,745878,753287,769218,732441,712322,721849,734829,730693,727862,734823,744948,755394,770989,794922,709662,718621,732833,696871,700382,732035,675313,665159,652351,531436,503215,472538,471453,412269,433664,437009,410308,349350,350829,298477,303806,275375,265354,249192,259186,
在建工程(万元),153989,153937,154633,172945,127536,113326,88134,64379,63980,61921,40517,26286,22805,20093,22169,17742,49361,29351,32742,82439,94037,85724,167758,158046,173223,147852,127877,114674,169439,170584,161576,133274,142694,89541,60492,81709,150880,119883,116920,93109,88660,71863,49129,46964,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),487046,458633,443986,435410,390375,401879,421249,422445,139322,138188,136110,136470,129758,131354,124958,123676,113054,125593,117332,108704,119581,122649,126466,119495,95810,89428,88631,89129,64070,64647,60755,61377,54002,54190,55412,58908,18808,17132,19426,22485,18453,18276,18326,15286,
开发支出(万元),170048,136885,148251,136589,118336,92654,82680,78982,386121,384310,347320,348351,334006,317587,307909,293215,293819,263904,256698,244693,223908,214993,213364,192561,197343,174867,161299,146650,129440,114254,93243,77838,70599,67543,60120,47602,45935,36835,24863,25899,28641,19659,6797,12975,
商誉(万元),46283,21971,18621,18621,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),3497,3492,3491,3495,3798,3819,3614,3279,4022,4232,4560,5329,5873,6568,6831,7094,7352,6243,6560,9002,6631,6637,5815,6174,3343,3847,3652,5003,5404,589,810,1031,1251,1472,1693,--,2854,3017,3560,3349,3968,4740,4509,4042,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),142838,129224,143764,160458,147911,143915,136569,143414,124375,142988,126493,128449,127803,138208,137783,135303,132081,119354,123652,121861,138419,118875,107606,112884,71164,66562,67666,65525,51578,52450,68719,64392,47587,41229,41325,40027,26666,39279,30159,29575,25208,25000,23367,21092,
其他非流动资产(万元),445513,425160,437902,388712,341771,344455,387519,387519,391132,391132,406971,401763,440282,421676,376687,381260,304128,327371,342456,360430,165089,177019,162160,164091,158756,150517,139009,109009,84630,85691,60819,60836,--,102755,--,1914,--,--,--,--,--,--,--,--,
非流动资产合计(万元),3538911,2965004,2916656,2878885,2664167,2583951,2561084,2560151,2495502,2496646,2442023,2398869,2424332,2396603,2383208,2367422,2482682,2471103,2552740,2482730,2344615,2325269,2114164,2089075,2054123,1934914,1934856,1862426,1576964,1534547,1308439,1274842,955243,889874,833879,818983,834604,932222,875379,868644,704242,670689,598280,546803,
资产总计(万元),14602840,14467032,14119826,14164091,13266823,12991628,13499891,12089390,11617168,11314359,11245933,10621420,10263036,10185288,10258177,10007950,10096923,10257880,10024740,10744631,10308372,10704503,10349769,10536811,10016694,9648483,9000174,8415236,7615171,7405699,6886573,6834232,5969257,6207421,5440858,5086592,4718908,4554402,4100912,3917310,3509564,3566943,2872095,2576069,
短期借款(万元),1790801,1787324,1422488,1513212,1290729,1138146,1229575,790757,892527,909364,891550,1099808,1114709,1031911,1286785,1258903,1409761,1323351,1141474,1792361,1173427,1289095,1460918,1118335,1575052,1576799,1239957,657841,559467,542315,410343,490650,414508,518451,512223,388248,436001,467741,364303,289386,186722,106424,66267,94573,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,4349,1713,3459,7060,11328,19031,31660,6778,10188,1595,5962,10574,8175,3222,1364,531,719,1092,869,4014,1505,--,--,--,--,--,1734,1256,1039,3086,3278,788,369,369,61305,--,
衍生金融负债(万元),6789,6589,7604,4015,13921,10278,18811,1984,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),841062,1004511,1058448,1168996,1210819,1018285,1030970,988513,993910,1179195,999379,1038169,1263478,989448,952223,849802,944683,907773,1027514,1147810,1084182,1123577,1096250,1114937,986861,1045601,1050990,1005648,749426,704746,743423,848486,816163,951995,943803,631806,537606,392785,331095,394643,408844,479638,358678,224257,
应付账款(万元),2511979,2476451,2509414,2524388,2637094,2523898,2259927,2293287,2005463,2095468,1778090,1924440,1642894,1971967,1697045,1649253,1636452,1782714,1629754,1811588,1770068,1612164,1887487,2154289,1681448,1788423,1435616,1544121,1436449,1405449,1109897,1304680,1190656,1279472,897627,1246153,1010185,801736,607174,785624,791881,775876,554694,474910,
预收账款(万元),782889,590893,640844,809216,677519,712002,572640,403564,540390,469880,426779,330552,390353,304768,318467,277637,348387,334794,369983,310664,264929,269113,255974,245843,287410,240099,414144,274469,318642,314838,264782,233763,174371,153749,116438,139286,252198,272216,199385,149122,120959,137811,84264,63588,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),615287,606507,619013,516905,506823,491302,487889,364469,354194,342790,338651,280695,267898,285191,274331,246201,224924,245202,270744,234653,195604,209158,216471,240903,162934,195270,259693,309793,211538,155854,233934,239872,186808,136335,112000,144302,122202,97531,122173,124184,90679,87669,58211,105880,
应交税费(万元),125420,88337,83063,99719,-633895,-532249,-203608,-232989,-318127,-402350,-294469,-279028,-228651,-200477,-78052,-125186,-78413,-62042,-125292,-116197,-94838,-101574,-164136,-99004,-110456,-76614,-68484,-32135,-65036,-25986,-10237,7772,-56270,-43265,-38602,-76504,-146999,-127963,-131643,-134233,-141859,-108984,-103968,-69077,
应付利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付股利(万元),192,120,154,5032,91,163,740,742,742,811,811,811,811,1364,3496,3496,3500,11611,18111,20578,25017,86063,17005,17005,11813,115571,14702,13630,12751,12814,13338,1697,1980,3642,3395,2275,4886,29900,7148,4118,3280,19848,5875,8394,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),934689,946467,1365025,1366042,810362,751460,908030,600513,832374,776119,811272,753197,663074,689859,789679,847814,554799,614835,770460,812719,647087,699373,650211,752648,482773,420666,256423,297633,268196,269949,247571,221348,203789,155541,153513,155301,136179,137738,121133,131406,102165,117075,74153,70819,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),59317,77974,85601,88737,60211,70822,70859,77668,56904,58649,63146,74139,61767,60291,46446,60111,33194,28402,25123,29146,36332,39836,41544,39334,32125,27472,26766,26069,19383,20237,19564,18966,18107,17755,16493,17038,16834,13146,12857,12604,16401,14233,--,29183,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),138137,139078,101593,71266,36899,39687,56562,43892,45727,54083,48300,45151,44895,29761,36129,40885,39897,41000,36134,26708,34496,25223,13363,7499,7942,8880,5898,9126,10449,22647,10364,9283,7620,5288,6589,6428,6342,6988,9768,10170,5550,5681,6027,6627,
应付短期债券(万元),--,--,--,--,--,--,400000,400000,399700,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),394700,146032,184786,193203,189326,301505,464488,461760,464363,172200,619908,617426,607759,880892,280942,275393,276393,618,627,452442,451488,443494,62589,69310,82889,88606,86478,132282,303088,355620,280457,193997,157596,157662,191885,178201,130270,130332,143357,150957,58000,58000,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,282268,--,--,--,--,--,--,--,--,--,--,--,
流动负债合计(万元),9457511,9305111,9063412,9174710,7819361,7580110,8152858,6763806,6895648,6370621,6350522,6592473,6491690,6871322,6320826,6097081,6150930,6028766,5986240,7295893,6132404,6216803,6195501,6347481,5877509,6189646,5373279,4821414,4444826,4342378,3869064,4109506,3533361,3839230,3272778,2999684,2589324,2330817,1866730,2093865,1788795,1864403,1305478,1124066,
长期借款(万元),202992,437741,515968,501828,539951,667637,622151,601625,732073,955001,1044354,1003969,862821,466733,472366,538567,548899,827892,655912,98999,663207,724863,644131,694070,772516,139418,200977,171931,181071,131918,207591,239639,325203,325944,196415,129255,186591,181370,218792,208523,280811,282712,243942,167924,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,618549,611959,605369,598779,616003,610799,601010,597620,389334,388420,384399,380377,376356,375579,371691,367802,363914,363268,359507,355746,351904,351465,345693,342686,342337,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,221646,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,8000,
预计非流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,39549,--,
长期递延收益(万元),88569,54569,74267,79022,72028,72281,72028,75939,63075,63075,63115,63115,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税负债(万元),14598,10590,10115,9838,5630,7670,5236,5277,17499,17318,17185,15934,16425,16049,13990,13990,13990,13990,14423,13990,1558,2204,1558,--,9037,7092,6957,8917,608,355,265,392,430,146,498,502,--,13077,--,--,--,--,--,--,
其他非流动负债(万元),172876,167840,133731,156399,110382,111256,141175,134101,131390,129074,129009,134936,129477,132353,140395,143051,134284,136872,56649,59228,61127,60714,59595,62355,41375,38856,38807,43923,36059,34748,37064,29677,3975,3975,3975,3975,--,--,--,--,--,--,--,--,
非流动负债合计(万元),644668,844114,885718,900872,889703,1018228,1012436,990724,1118391,1328171,1434915,1399696,1222879,831313,1495102,1548300,1674977,1951562,1743536,1184865,1761965,1819100,1507546,1560453,1613712,981064,1115757,1097622,918193,866912,892971,929840,799760,796566,636198,568554,712207,836520,875736,534604,510457,514154,430470,319420,
负债合计(万元),10102179,10149225,9949130,10075582,8709064,8598339,9165294,7754529,8014039,7698792,7785438,7992169,7714569,7702635,7815929,7645381,7825908,7980328,7729776,8480758,7894368,8035903,7703046,7907934,7491220,7170709,6489037,5919036,5363019,5209290,4762035,5039346,4333122,4635796,3908977,3568237,3301531,3167336,2742466,2628469,2299252,2378557,1735947,1443486,
实收资本(或股本)(万元),419267,419002,418590,418463,415961,415424,415347,415079,412505,343754,343754,343754,343754,343754,343754,343754,343754,344008,344008,344008,344008,344008,344008,344008,344008,286673,286673,286673,286673,286673,191115,183134,183134,174633,134333,134333,134333,95952,95952,95952,95952,95952,95952,95952,
资本公积(万元),1095289,1078800,1074695,1073430,1066452,1056331,1056271,1049344,817093,881223,876845,872475,946487,944718,954126,949166,945856,942201,940772,935264,945235,947272,853972,853981,853793,910565,908777,907098,947381,943416,993671,674990,661077,607305,636185,629817,611561,642500,643807,580733,573277,565850,557942,550966,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,44724,--,--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),202271,202271,202271,202271,202271,202271,202271,202271,176901,176901,176901,176901,161320,161320,161320,161320,158743,158743,158743,158743,158170,158743,158789,158789,153751,153751,153751,153751,150520,150520,150520,150520,143183,143183,143249,143182,141331,140730,136554,136476,133106,133106,133106,133106,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),1418689,1257511,1149585,1028224,1549858,1544462,1462773,1367822,1332821,1233962,1160696,1072403,1076531,1006199,955597,893379,825662,801503,791002,770502,884552,1079086,1069686,1054598,1029092,999166,934968,922239,820717,772324,696355,685368,621326,580461,509935,502137,459840,434608,389134,383123,345564,331249,293218,285265,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,68751,68751,68751,--,10313,10313,10313,--,--,--,--,--,--,68619,68619,--,--,84130,84130,--,--,55243,55243,--,--,40300,40300,--,--,23988,23988,--,--,--,14393,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,--,--,-105909,-91392,-92103,-104667,-111943,-75220,-49195,-58270,-77469,-74696,-57047,-52770,-44000,-17343,-18323,-16877,-33444,-35503,-19037,-22004,-27665,-29452,-25883,-24815,-15699,-8630,-8008,-6556,-6100,-4115,-3037,-3288,
归属于母公司股东权益合计(万元),3086579,2898997,2758498,2640115,3168273,3097146,3001188,2966009,2664956,2672922,3304440,2487857,2422183,2374912,2333007,2253265,2162073,2171235,2185330,2150247,2250442,2450359,2433974,2423172,2330117,2305185,2322350,2309387,2142791,2088372,2023143,1682527,1536331,1476130,1438120,1424954,1331366,1305159,1281428,1213716,1141800,1122043,1077181,1076395,
少数股东权益(万元),487850,505075,510962,516261,463253,382410,432173,436718,167610,183020,156056,141393,126284,107740,109242,109304,108943,106317,109634,113626,163562,218241,212749,205706,195357,172588,188787,186813,109361,108037,101395,112360,99805,95495,93762,93400,86010,81907,77018,75125,68512,66343,58967,56189,
所有者权益(或股东权益)合计(万元),4500661,4317806,4170696,4088509,4557759,4393290,4334597,4334861,3603129,3615567,3460496,2629250,2548467,2482652,2442249,2362569,2271015,2277553,2294964,2263873,2414004,2668600,2646723,2628878,2525473,2477773,2511137,2496200,2252152,2196409,2124539,1794887,1636136,1571625,1531881,1518355,1417376,1387066,1358446,1288841,1210312,1188385,1136148,1132584,
