报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),196228,241144,135843,138144,151760,170783,120019,122788,143138,140750,134969,157736,169014,183560,158720,170757,203893,210027,203443,200839,207644,200235,187094,181536,183746,183839,175169,187110,203397,208322,205764,16484,12472,7742,4939,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),157676,148466,101377,98463,111050,96681,69583,60232,49077,56667,51219,48675,49126,69479,62691,42393,29198,41588,23257,22926,14579,28048,19197,19349,17774,14778,11262,12938,8394,9012,2553,3171,2171,1147,1073,
应收账款(万元),132453,141911,131079,111203,86269,113072,95615,88724,72615,78153,73498,59199,51983,48944,53662,48068,42778,35493,31759,27085,25718,19535,25634,21890,17911,13060,17821,13539,11565,6654,8480,6766,4527,2124,1383,
预付款项(万元),7988,5517,4340,3698,2434,2791,3152,2956,3141,1756,2836,2937,3727,1574,4566,5950,3764,2432,2142,3447,4259,610,1431,2015,1985,1533,8328,3701,2570,891,165,182,388,940,9,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),3696,2634,6209,5116,5220,4049,5121,4305,3848,3096,9373,10060,9605,8284,8059,7723,6846,5964,5287,3793,3063,1602,4395,3044,2197,1196,3684,2729,1920,924,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),4786,3849,4963,4476,3891,3911,5321,10829,4543,3670,4284,4909,3913,3157,1703,1800,2553,1306,1517,1279,1648,1506,2365,1693,2547,1487,1644,636,680,485,520,468,451,268,133,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
存货(万元),127703,103120,113355,97149,87611,75105,76809,70651,71811,57625,58799,50396,48570,43944,46776,41126,40944,32241,27129,25898,16344,15611,16760,19418,21621,24644,29931,21582,14853,11958,9780,9925,5859,3509,3967,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),59859,60686,196342,239718,204205,172641,110525,92391,119326,125642,88899,49670,61194,39924,31072,7384,--,153,--,--,--,894,--,--,--,--,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),690388,707327,693509,697968,652440,639032,486145,452876,467499,467360,423878,383581,397132,398867,367249,325200,329976,329205,294534,285266,273256,268041,256877,248946,247779,240537,247839,242235,243379,238245,227263,36996,25869,15731,11504,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
可供出售金融资产(万元),4150,2900,--,--,1453,1453,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,0,0,0,
