报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),883332,1200528,918066,842601,973496,1234797,1611122,1718528,1959932,1766437,1455133,1482826,1583355,816893,576403,719296,927647,615560,577280,564332,552494,612474,591182,584311,562450,656275,699640,754861,672583,721652,662038,612729,580838,545225,582812,559271,575135,613259,844958,833437,765752,685441,613322,494614,470895,433801,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
交易性金融资产(万元),2266,660,831,--,--,--,21,193,1940,1306,2273,6193,2397,1301,2478,2930,2842,6921,4652,3265,3096,2286,32,214,1384,2023,2539,3617,2779,2123,2272,265,3990,6399,8924,12654,15069,15736,28147,33204,34686,29431,19679,14951,666,71,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收票据(万元),4039,15717,3513,6129,9496,12295,3403,2045,2173,2110,2394,2139,1863,1068,3456,1256,1526,920,963,898,446,349,--,8,242,56,302,244,146,10696,87,0,40,30,0,0,--,--,58,0,0,0,70,0,10,50,
应收账款(万元),168107,154123,177168,170523,137811,128097,187761,228411,165040,170997,155950,203395,170252,50164,82013,77201,83886,66627,73874,99717,73382,77676,91162,81789,81487,73673,95031,40844,14943,23793,34687,20410,37260,33487,46938,25283,24900,39267,46406,17214,29002,31432,36850,19688,22706,17949,
预付款项(万元),303482,247518,220972,243481,246340,237235,293227,302770,309803,251526,330680,309861,351564,147646,153570,141883,142267,164478,90402,72303,64929,50386,26667,39933,45112,50394,47998,43344,52025,44962,34578,37782,39334,29914,46393,39996,52718,48687,83383,72267,77496,51498,50488,44582,57418,25147,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,0,--,--,--,0,
应收利息(万元),6768,4643,9563,9393,14557,13824,21395,20546,20738,19234,21528,22100,26267,14234,12300,10484,14321,10800,11850,13758,16750,14358,12044,10242,11634,10400,10753,8261,7570,6288,4468,7064,8893,8232,6515,8998,10857,14229,--,0,0,0,0,0,0,0,
应收股利(万元),--,--,17,--,--,--,64,64,64,64,64,64,--,72,140,140,0,--,--,1103,40,104,104,104,--,--,--,480,548,548,480,480,--,0,0,0,--,--,--,0,0,0,2,2,2,2,
其他应收款(万元),138614,12938,45535,7413,9012,7245,79059,65871,64774,69438,21325,28760,37353,29759,15741,14677,37487,6583,7563,11155,11811,26224,25950,19686,14135,12419,15061,15387,27451,28988,21547,17694,11556,11524,1579,5725,13826,19182,36277,25369,20474,24421,28345,19117,6539,4365,
