报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),545087,485804,507754,415601,307052,235682,458553,322033,313410,381751,301290,420636,372697,446384,361089,307561,329570,350399,360664,297063,313056,296735,224962,307181,298218,269259,283401,248446,214370,109625,99376,48846,69779,76346,69478,81501,64059,101175,59779,72831,55282,91265,105714,67069,61414,48859,63006,111265,50134,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,0,0,
交易性金融资产(万元),512,728,821,747,553,647,360,650,1082,547,3905,4669,2681,4232,2767,2699,5812,46003,10020,16070,27780,89850,3313,3521,2551,8455,2533,2317,2461,2738,3165,4225,2030,3338,3824,1416,5312,1312,1465,871,713,1104,1866,2696,3925,1154,9518,465,435,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收票据(万元),6415,3431,5442,4674,3316,3579,2927,5857,5101,4563,4930,3198,1598,1106,3835,4810,6193,5292,3985,4641,5774,3998,2879,3917,4265,2555,1553,1995,3116,560,651,534,818,1023,1379,120,56,70,55,55,178,55,238,351,765,166,140,843,1805,
应收账款(万元),56754,94206,72651,76685,52547,88998,80666,68306,48285,74532,61086,60167,38704,63377,65113,60048,43423,82064,90038,74026,50280,85216,84805,67791,56800,74485,72522,67858,66688,32273,30663,24224,16000,20917,18089,15413,10801,16215,15394,13080,10955,17200,14439,12962,10439,11353,10325,10059,9459,
预付款项(万元),48265,81860,75511,85354,38603,48009,42531,47249,32656,56148,52405,47125,26590,48899,72501,78991,61959,138005,101333,98939,86240,99529,93621,81846,62235,92319,79859,53224,65118,17182,21094,22949,19548,9925,12349,11682,10589,12564,8984,14176,11151,13673,17624,15557,15370,10821,16707,7793,10243,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,0,0,
应收利息(万元),1648,--,2138,1251,242,531,519,359,203,317,1102,683,634,94,148,123,100,75,100,93,54,62,81,91,92,18,35,18,40,15,15,2,18,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
应收股利(万元),249,--,13895,177,177,481,25621,481,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20380,0,--,--,--,0,--,--,142,142,--,142,283,142,142,0,0,142,142,--,--,0,--,0,0,0,0,
其他应收款(万元),--,56152,54593,85902,75295,69670,66496,57695,48147,55661,64033,51343,51829,67223,65207,58296,52278,51831,50843,42978,46593,47339,47891,44808,36900,42820,40533,42721,36203,4722,4427,4783,4182,4292,5726,4878,4093,5165,5072,7233,4867,8161,8316,6449,7964,11019,7575,20152,7471,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,0,0,
存货(万元),539487,507437,501648,517695,511137,456106,424567,435084,428173,343288,366765,299518,332032,350784,416553,427336,461358,440413,457254,425392,453518,386365,427139,440259,407240,470751,467096,409012,453670,66441,102820,98948,86354,75673,87921,78384,71666,68205,69857,67185,65959,77919,79711,79885,68055,46765,41488,52232,44539,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,67,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
其他流动资产(万元),54303,55722,59094,70139,117737,98176,97953,91597,40639,46630,148891,150165,163540,208046,19178,119231,120136,173410,49700,800,98800,69800,74800,800,--,--,--,0,--,--,--,25,--,--,0,--,0,--,0,--,0,0,0,0,0,0,0,0,0,
流动资产合计(万元),1359060,1285341,1293547,1258223,1106659,1001946,1200193,1029310,917697,963436,1004405,1037504,990305,1190144,1006391,1059095,1080828,1287493,1123938,960003,1082094,1078895,979871,950215,868302,960662,947532,825591,841668,233556,262353,204679,198729,191656,199050,193536,166718,204707,160605,175573,149246,209377,227908,184968,167933,130137,148758,202810,124085,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,0,--,0,0,0,0,
可供出售金融资产(万元),31921,34282,36552,35052,34452,35853,35869,34948,33846,33846,33746,33746,33246,28718,39657,34695,34828,37875,2794,2728,2926,3135,90374,129276,3355,2926,3124,3135,3168,--,--,--,--,--,0,--,0,0,0,0,0,0,0,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,2500,5500,17848,27228,31148,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
长期股权投资(万元),1872836,1917894,1850271,1838306,1764459,1705737,1678582,1647062,1583097,1556391,1523326,1483686,1438863,1318334,1345720,1286062,1231486,1191614,1169566,1117376,1053895,1015909,992112,956079,885709,842090,821644,764552,718802,666931,629729,604860,568253,547572,531595,509051,486128,398625,384068,380102,362771,381199,366768,337882,342475,286422,270747,138248,145546,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
投资性房地产(万元),40,40,41,41,41,42,42,43,43,43,44,44,45,45,46,46,46,47,47,48,48,48,49,49,50,50,50,51,51,52,4160,4196,4231,4267,2308,2327,2346,2135,55,56,56,57,57,58,58,58,59,59,60,
固定资产原值(万元),1354094,--,1313006,--,1259487,--,1214391,--,1132979,--,1061327,--,1005907,--,945994,--,915383,--,841944,--,797253,--,729479,--,674742,--,587083,--,559570,--,217190,--,201783,--,204645,--,199121,--,199320,--,192121,--,180776,--,165264,--,146901,0,145931,
累计折旧(万元),477514,--,472934,--,442007,--,421418,--,380463,--,358250,--,329881,--,306942,--,281975,--,261073,--,234692,--,219455,--,198775,--,173788,--,162382,--,70256,--,65311,--,63996,--,60952,--,57087,--,52151,--,48330,--,45163,--,41996,0,51130,
固定资产净值(万元),876580,--,840073,--,817480,--,792973,--,752516,--,703077,--,676027,--,639052,--,633408,--,580871,--,562561,--,510024,--,475967,--,413296,--,397188,--,146934,--,136473,--,140649,--,138170,--,142234,--,139970,--,132446,--,120101,--,104905,0,94800,
固定资产减值准备(万元),5092,--,4293,--,5506,--,3117,--,3086,--,1980,--,2261,--,1674,--,1610,--,1649,--,1649,--,1657,--,1653,--,1779,--,1785,--,955,--,845,--,674,--,676,--,679,--,763,--,937,--,957,--,939,0,917,
固定资产(万元),871488,824402,835780,805798,811973,795562,789856,776852,749430,721257,701097,678093,673766,647630,637378,633348,631798,590220,579222,574633,560911,523737,508367,483856,474315,423972,411517,395576,395403,138089,145979,144457,135628,138809,139975,138742,137494,140041,141555,136833,139207,137851,131509,118258,119144,108578,103966,93441,93883,
在建工程(万元),--,238128,176804,136993,118154,116112,110626,107671,84598,89255,80346,82562,85924,87182,88054,89122,87416,73648,79812,60047,69616,58479,60523,65480,70349,63264,53453,56054,55106,15828,12860,9361,15794,8950,2954,3760,5137,5242,3697,6458,6272,5580,8171,12664,12675,20426,19996,22480,17549,
工程物资(万元),--,--,177,223,196,261,257,191,51,69,28,4,12,38,72,73,73,536,127,54,85,94,331,616,299,675,670,1002,319,10,2,22,2,256,19,19,19,275,219,114,21,302,466,1447,1187,1133,641,682,316,
固定资产清理(万元),3517,--,5001,5555,5096,897,707,708,707,1767,1766,1765,1765,23,79,1504,1506,2548,2508,2504,2435,317,--,0,--,--,--,0,--,3245,3239,3633,3943,--,0,590,590,555,555,555,555,0,0,2,0,0,0,702,702,
生产性生物资产(万元),51844,52976,52839,48329,47845,51574,51724,53314,46224,41257,36430,32644,32740,32582,36236,34835,35809,35530,36058,34284,34370,36745,36738,35547,32493,33445,35409,33111,33885,9531,10545,10406,10114,9393,9293,9363,8365,7242,7074,6797,6344,5806,5379,5262,5156,4919,5085,4541,4188,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,--,--,--,--,0,--,0,0,0,--,0,0,0,0,0,0,0,0,0,
