报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),93814,63984,72537,58749,27457,15623,11408,14410,19070,16135,24011,21707,36227,69164,65861,78611,84816,47409,61601,72381,60862,63908,69702,79547,73858,80499,56345,69915,74420,78401,92011,116304,111873,104993,79490,88722,78655,80368,45909,29952,48818,24282,25923,29521,30508,50133,21699,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收票据(万元),90467,98491,90682,89883,95968,73632,50515,13507,9003,19972,9795,6105,1174,4686,10412,19677,23628,17059,12242,17905,23012,26305,30692,30938,23974,14975,15565,27349,15103,5657,3838,2223,2552,30,320,315,395,230,110,496,1096,2535,3132,1831,4671,2118,413,
应收账款(万元),1098,1293,1443,1023,1739,2311,609,1206,1305,481,788,518,742,342,541,472,250,9825,5,6,426,287,244,2080,2603,1529,1007,486,279,1194,736,814,922,1746,936,947,774,819,239,193,48,1168,2423,3727,4356,8408,1990,
预付款项(万元),2900,2981,2021,3820,2347,6425,4100,3667,1554,2786,1339,2488,2323,6488,1010,4285,3560,2837,2604,3805,4445,4462,4618,8827,6032,6497,5181,3636,4361,12796,5235,5354,3062,4369,1985,16725,2757,2740,2203,20740,20172,12312,9480,9769,7233,2756,4411,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,24,24,24,--,50,50,50,--,50,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
其他应收款(万元),1615,1944,1431,985,1284,1152,1001,791,891,1475,1564,1053,1153,1480,1550,1116,1072,774,1217,848,1117,691,1234,811,10725,21095,546,761,342,746,10192,20671,503,446,404,1200,919,467,459,642,1165,1043,1203,705,316,232,202,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
存货(万元),14165,23039,13598,23150,21685,22988,20894,24834,32759,30834,34658,36182,41909,32258,33931,38413,31923,33016,34597,39224,35702,41276,33738,33897,42639,31243,30548,32131,42033,33150,32565,27941,32201,29841,25524,23695,18046,17699,18053,20180,20468,18929,18547,17770,21483,19567,17963,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,10,10,10,10,203,203,643,521,258,258,258,258,185,185,198,198,127,127,127,127,139,30,60,66,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
其他流动资产(万元),4788,4556,4602,4664,4723,4743,5195,4408,4923,5315,6618,3929,3752,4520,4479,2561,2172,1497,2356,624,867,3248,297,990,212,619,236,782,628,721,382,439,383,573,617,13,1702,1776,1809,242,102,187,233,273,185,277,289,
流动资产合计(万元),208848,196288,186314,182274,155203,126874,93724,62831,69515,77006,78781,72209,87508,119605,118305,145443,147729,112727,114881,135029,126615,140375,140723,157216,160170,156584,109554,135199,137195,132724,145024,173745,151495,141998,109276,131618,103249,104098,68782,72445,91869,60458,60941,63595,68753,83491,46966,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,--,--,--,--,0,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
长期应收款(万元),--,--,--,2200,2200,2200,2200,2200,2200,2200,2300,2500,2500,2500,2500,2500,300,300,300,300,300,300,300,300,300,300,300,300,300,300,200,--,0,--,0,--,0,0,--,--,--,--,--,--,0,--,0,
