报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2256,2454,3414,4656,4893,6209,11247,866,759,1134,763,28339,212,366,2888,431,5021,2992,3025,4173,8343,1544,2353,3553,4652,5771,2960,2890,3816,4346,6595,9840,3304,5215,5221,2993,300,31508,31618,64356,80427,23025,22726,12195,3506,11473,19718,34274,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),886,1113,796,663,547,516,698,369,--,--,--,--,--,--,20,40,--,--,--,--,--,--,--,--,--,54,9,--,3,--,--,--,--,101,364,310,140,40,247,250,15,60,1164,447,1437,901,159,646,
应收账款(万元),1421,1333,1453,956,827,1079,871,480,526,523,791,614,1107,605,1625,1290,778,796,505,659,490,1029,1217,1526,958,249,248,247,469,261,294,306,397,399,488,400,1328,1135,988,930,1467,734,828,881,2331,4018,4021,4797,
预付款项(万元),165,410,316,638,626,351,547,280,490,100,269,35,520,482,52,15,3,3,3,16,31,30,47,50,244,122,152,134,375,272,692,260,890,935,1316,953,7219,6524,8581,7616,8413,7226,10267,11066,11454,10824,10529,11725,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
