报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),32878,30348,23591,25265,41231,39211,33666,50091,49365,42893,21632,20563,21000,14159,11469,9799,11641,11056,14907,11923,25722,8532,10642,9011,11126,8809,9336,3306,7675,8844,8660,11446,7612,5748,6641,8258,7609,7423,4789,5367,5927,5858,8035,9473,3557,3145,4953,8101,7564,3951,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
交易性金融资产(万元),--,--,--,--,768,789,905,978,843,951,894,819,785,882,1003,1361,1080,615,876,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收票据(万元),14403,18853,25050,23559,16612,14885,13987,14099,12230,12287,12507,11622,11490,16739,13129,11431,9332,13034,14454,10993,10823,14215,13679,15922,10011,11502,10858,9092,9973,10459,13149,9121,9817,9315,11440,11990,8024,6439,4588,4078,3096,3255,3739,4411,3021,1788,4303,3839,3782,4727,
应收账款(万元),44965,41186,45385,47529,46736,43291,41568,39754,35591,37017,32917,34404,34818,32163,29975,32575,31898,30067,26438,27623,26862,25953,25293,25392,24211,22201,21604,24019,23192,21757,21065,24324,22993,19842,19028,20592,19668,16427,15628,15270,12872,10489,12779,16891,16669,15550,15840,17012,15106,11866,
预付款项(万元),1956,961,1474,1475,2821,1723,2809,2300,1998,1182,1959,2216,2047,1260,1952,1922,1708,1225,1538,1076,1505,682,2513,1758,2947,2729,3484,2753,1828,4372,2015,3745,2777,1906,1937,1651,1516,624,1734,1713,1179,1210,1810,1970,1140,606,860,991,957,918,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收利息(万元),0,488,443,399,355,312,268,256,181,136,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,0,0,
应收股利(万元),0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,0,0,
其他应收款(万元),--,3468,--,741,723,2595,4512,4549,4510,4611,7481,7486,7376,2666,2824,2864,3193,2996,1333,1413,1288,1717,1015,697,1422,1462,1406,1249,1224,1104,1221,1217,1198,1201,1206,1062,1005,826,833,666,658,650,595,439,473,450,708,254,332,181,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
存货(万元),34661,36607,33034,34277,29961,29985,26573,25708,25102,23624,22012,21677,20309,20411,21112,21877,20801,20564,17682,17439,17431,16096,16272,15420,15021,15164,15127,14508,16415,16677,17913,18338,17363,16149,17364,17422,18693,18039,18994,20004,21621,23416,24425,21807,19723,19613,19378,20023,18697,18622,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
其他流动资产(万元),2067,1850,4295,13424,14059,15693,14197,151,174,149,33,183,343,534,707,773,1252,786,94,103,128,105,83,164,608,367,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,0,0,
流动资产合计(万元),134303,133760,137950,146669,153266,148483,138485,137886,129995,122850,99437,98970,98168,88815,82172,82602,80905,80343,77322,70571,83759,67300,69497,68364,65347,62233,61814,54927,60307,63212,64025,68192,61760,54162,57617,60974,56515,49779,46565,47098,45352,44877,51383,54990,44584,41151,46042,50219,46438,40266,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,0,
可供出售金融资产(万元),--,260,260,200,200,200,200,200,200,200,200,200,200,200,200,200,200,200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,0,--,0,--,--,--,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,0,0,
长期股权投资(万元),20145,20172,15722,15733,11635,11568,11736,11843,11857,12029,12413,12473,10000,5000,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,0,--,--,--,0,0,
