报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),289860,318077,393059,294109,242169,373698,258715,270454,277766,103479,93067,104422,91903,106816,64386,54989,63000,61514,45780,37341,20793,16213,21504,17280,11687,10963,11595,9990,13324,17724,18954,34379,54429,76375,7342,5410,4844,2331,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
交易性金融资产(万元),--,--,202,--,0,0,124,1074,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收票据(万元),28398,29287,49899,23904,11966,13388,20230,15561,33011,12759,12383,14873,11534,10197,13932,18997,12607,15276,8857,15385,11409,11744,13596,13164,8341,6163,5638,2771,1571,1593,2451,1261,1740,3432,4133,3368,1105,1892,
应收账款(万元),875118,594776,535463,606307,466455,420628,339989,334028,309647,218439,190324,169057,132946,125507,112454,119250,98793,89753,72720,69529,64705,64561,51965,60990,58938,49333,35730,38998,43344,46610,42100,35470,32194,26891,21603,20537,14395,12087,
预付款项(万元),26214,52802,89030,42672,76093,59025,30775,22748,40145,23352,12961,9742,20140,19139,17208,11132,11515,7949,32479,2860,11770,6898,4434,2713,18429,22832,23732,17620,10488,8852,24078,13057,18053,3894,3265,1137,2942,1418,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,811,410,116,--,868,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他应收款(万元),8771,20858,7028,6740,6601,5072,3324,3551,4155,3882,3576,3178,4442,4984,1892,1825,2657,2210,7275,1405,1087,1607,1138,732,770,686,421,391,726,651,465,514,308,124,410,125,120,147,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
存货(万元),445017,370332,340335,337564,403899,329567,306584,245506,231752,168211,135266,122975,125974,109192,105764,86452,86692,70253,59187,53000,61605,59002,50788,50211,54452,39646,36010,31393,30679,24917,20492,17805,12924,10893,10279,8352,4545,2912,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
一年内到期的非流动资产(万元),1919,3739,1986,3435,2006,1177,964,1301,54,90,98,138,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
其他流动资产(万元),81557,62706,35751,36987,37084,154186,17577,24795,15277,17329,18956,34405,6118,6199,6365,8312,6402,5837,3494,4557,2628,3696,2800,6081,--,7,652,528,--,--,--,--,--,0,--,0,0,--,
流动资产合计(万元),1756855,1452578,1452752,1351718,1246273,1356742,978282,919017,912619,547951,466746,458790,393924,382033,322000,300957,281667,252792,229793,184076,173996,163722,146225,151169,152617,129630,113779,101691,100133,100348,108540,102485,119648,121609,47033,38930,27952,20786,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
可供出售金融资产(万元),44295,50452,49955,49697,2132,2132,2132,2132,2132,2132,2207,2132,560,560,560,560,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,--,
