报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),391375,436897,445244,441185,361856,406448,366431,415327,402794,394608,255099,425287,188107,160751,77435,181593,91506,92817,94472,88227,91489,41475,52888,47886,52237,54668,43210,37637,23037,26385,22347,28689,31063,23221,29952,29196,25851,25328,36782,32481,30168,36274,18772,21392,20617,9706,21393,22410,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,323,--,1074,524,526,--,--,856,1073,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,1745,1266,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,90,--,--,--,30,668,955,965,744,563,399,484,823,796,327,248,272,221,2330,493,322,4,397,394,145,1204,1010,29,22,34,80,4,2,4,2,250,0,28,85,
应收账款(万元),99569,106042,96339,87788,84033,76596,68475,8468,3644,3644,5269,12356,7761,7221,9362,10278,2587,2968,1794,1186,2547,2738,1584,1311,2015,1731,1607,639,934,716,1320,676,645,617,708,523,552,632,560,333,527,659,783,648,1208,1022,743,1207,
预付款项(万元),49828,56625,52233,36922,53091,14450,18022,15267,12865,24924,22381,24260,22628,18888,23888,19781,557,508,583,1372,2809,2856,1716,4240,1742,1484,944,918,604,496,649,761,802,574,499,431,19841,19453,19502,19491,20755,20512,20664,19885,21591,17800,17619,17727,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,0,
