报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),46846,34327,29553,31435,33291,32821,30034,18275,25087,20374,24859,18785,18104,26691,45143,16525,26259,30575,41570,43792,29431,32004,46936,42487,43778,40366,42938,41286,45720,47060,76160,79370,84711,20026,16625,14394,16192,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),20936,17702,19885,22563,18836,17649,22282,7706,7345,11689,14525,8016,9026,10251,8055,4673,5774,5795,12569,8949,6664,10967,25083,8685,7855,9663,9361,8896,8345,10428,7568,4190,8014,8653,10927,10455,2010,
应收账款(万元),29623,28962,29244,33904,35885,42353,45522,51148,52425,48310,42006,46523,45047,45881,40303,41048,39702,34230,29457,34917,30998,28429,28366,35888,34873,34305,25382,30938,30904,22218,17307,21403,21201,19873,21227,11291,9382,
预付款项(万元),3529,1831,1751,5635,5158,5183,1901,9928,6650,11836,8717,12034,12691,12595,12694,31145,19374,21600,13854,13611,11982,8518,7409,14122,11695,10958,6958,12460,30264,27807,11869,13630,11185,11833,10227,6631,5773,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,69,--,--,30,56,78,29,14,96,130,--,195,377,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,77,77,77,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,409,409,265,
其他应收款(万元),3499,3429,3629,2708,2349,2265,4549,4719,4514,4469,4390,4896,5065,4833,4680,7298,7362,7521,7704,365,309,341,382,178,330,1706,310,1496,972,865,244,977,1005,837,75,248,852,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
