报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),43941,40119,70414,40445,46768,34970,34563,94238,106929,103215,99764,90907,89648,89958,81807,76559,79903,81627,68703,69648,81111,80462,84187,86158,87444,86878,85545,85819,9925,9756,10281,5462,1544,1320,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应收票据(万元),13186,17703,19641,18062,18772,15011,12791,11969,12650,12224,8036,3990,9309,10455,9524,8290,9173,8949,8998,7075,4505,4612,2528,2969,2192,1803,438,644,95,140,80,30,--,0,
应收账款(万元),20372,19966,23504,25790,20236,27776,26313,23428,18362,23874,22508,21207,18630,21155,22584,22568,16999,17850,19268,17086,13045,13236,4259,3385,2199,1502,1329,910,978,903,874,1151,659,508,
预付款项(万元),597,248,435,364,320,217,443,313,73,137,256,246,272,140,195,204,267,231,388,297,381,356,141,157,91,155,177,262,528,90,108,136,145,515,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,
应收利息(万元),7,14,186,100,53,12,1,479,213,286,795,1793,1707,1377,1269,787,1013,546,664,192,3922,3336,3025,2357,2274,1572,961,--,--,--,0,--,--,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,
其他应收款(万元),185,135,608,646,774,792,1177,1166,1115,1212,1450,1320,1154,1175,242,294,175,217,398,488,518,351,89,195,267,370,199,449,125,99,138,969,869,1256,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,--,--,0,
存货(万元),3377,3730,3492,3395,3537,3274,2518,2609,2705,2467,2327,2638,3158,2913,2720,3075,3538,3439,3348,3153,2623,2389,1769,1241,1267,977,1029,1113,1111,954,820,345,284,236,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,0,
其他流动资产(万元),94427,100130,75264,100951,101919,102126,95800,40558,36500,28473,20627,25808,25734,20319,20327,20045,15236,10000,15250,16873,6873,6873,--,--,--,--,--,--,--,--,0,--,--,1,
