报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),174983,173352,119553,150094,216438,194194,206985,259418,336311,237710,104241,45786,122162,20241,6737,7226,21801,28026,13247,14210,10091,40126,26173,20754,34428,39726,20314,28852,32409,26520,29829,28983,34065,32608,35995,37595,42399,48965,10863,15391,17654,10620,9016,9504,13318,11270,12808,14307,16113,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,11,1678,--,3,16,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,500,10145,12031,9788,7815,5668,3315,3376,4616,2991,1390,2822,3229,2896,6134,497,518,1400,9778,3183,3239,1562,8490,
应收账款(万元),6593,8041,6718,5899,4874,18621,19114,4736,5341,5187,14110,23350,43049,1963,1829,1150,2711,1178,1095,1499,13145,6711,3214,8229,10471,3582,7227,9845,8270,11223,8309,7051,6409,7980,7535,9566,7547,8665,6476,5042,4798,14854,16814,15071,13102,17023,17218,15701,13965,
预付款项(万元),193,226,541,173,157,583,270,596,132,1141,159,1526,461,628,486,21,15,34,669,580,--,--,5400,5400,5400,5744,2729,2227,1971,3324,2384,2988,3495,2346,992,953,545,409,538,491,436,472,1131,844,538,1230,1747,1339,1277,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,119,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,124,73,104,167,86,161,113,147,83,170,--,0,--,--,--,0,--,0,--,--,--,0,
应收股利(万元),--,2,25,2,2,2,2,2,2,2,2,2,2,--,--,--,2,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
其他应收款(万元),--,--,18993,17044,14970,14349,15892,53642,6257,24891,75317,24555,23267,4417,1859,56049,39923,729,5079,535,2608,14622,14397,14283,5839,254,2387,226,215,316,441,1044,283,2023,347,1238,64,431,1064,854,204,1246,1097,728,105,2528,2531,2178,414,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
存货(万元),872562,537543,518051,515457,518085,653096,636569,519240,524588,496152,504425,492657,353385,500619,474648,189129,128251,112491,89276,87104,89833,44834,34830,36864,35314,49189,11863,10181,8057,9071,9275,11745,11248,10996,9293,8771,8370,11299,14051,16546,18255,18381,23002,23998,19504,34701,33663,33329,29021,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
其他流动资产(万元),9551,7263,8584,3470,6506,14291,12487,10794,10052,1036,874,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,33,
流动资产合计(万元),1077624,790537,672465,692139,761033,895137,891318,848429,882682,766119,699127,587876,542327,527867,485558,253576,192704,142459,109365,104046,115677,106293,84014,85530,91451,98495,45020,61600,63026,60346,58220,57566,58975,59441,58925,61197,60485,72591,36221,41220,47480,46069,51578,51545,56355,71613,71205,68420,69330,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
可供出售金融资产(万元),32533,32682,26755,28381,28808,22954,17255,18527,15725,15720,7519,7519,11061,9132,11056,11056,11056,11056,--,--,--,--,--,--,--,--,--,1482,1280,2217,2846,3235,3532,3469,2786,4348,4293,3955,4812,3517,2003,14555,15024,9647,11006,4045,4709,--,2630,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
长期股权投资(万元),160443,135087,134467,126974,127121,132665,130852,124898,124890,105427,61115,61680,61831,77084,77327,61111,61312,68910,65444,64204,56319,33956,39522,36966,36870,31841,207,207,207,207,207,207,207,207,207,207,207,207,329,207,207,367,444,1247,1257,1805,1885,2691,1934,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
投资性房地产(万元),355934,367729,371039,341299,344324,244095,244078,246984,248471,250344,242127,244931,246330,85749,86565,46495,46900,47292,47704,47303,39403,26843,27072,27300,27529,18753,125,5065,5084,5186,5206,5227,5251,5296,5341,5386,5431,5589,5636,5565,5610,10988,11064,11174,11268,11122,11206,11311,17212,
固定资产原值(万元),5371,--,5367,--,5346,--,5381,--,5401,--,17086,--,17082,--,16857,--,16780,--,5322,--,5325,--,2039,--,2035,--,26309,--,64786,--,66135,--,66432,--,76368,--,77731,--,77743,--,78175,--,76130,--,76197,--,79149,--,79843,
累计折旧(万元),2900,--,2657,--,2397,--,2194,--,1975,--,2415,--,1979,--,1543,--,1040,--,786,--,554,--,430,--,320,--,20710,--,41519,--,41996,--,41745,--,45789,--,46181,--,45684,--,45361,--,45490,--,45058,--,45346,--,44908,
固定资产净值(万元),2471,--,2710,--,2949,--,3187,--,3426,--,14671,--,15103,--,15314,--,15739,--,4536,--,4771,--,1609,--,1715,--,5599,--,23268,--,24139,--,24687,--,30579,--,31549,--,32059,--,32814,--,30641,--,31139,--,33803,--,34934,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3376,--,11246,--,11248,--,11292,--,11585,--,11671,--,11607,--,11697,--,12268,--,12270,--,7219,--,7676,
固定资产(万元),2471,2578,2710,2822,2949,3075,3187,3319,3426,3551,14671,14886,15103,15099,15314,15523,15739,4410,4536,4644,4771,1561,1609,1665,1715,215,2223,11867,12021,12687,12891,13220,13396,18822,18994,19596,19878,20093,20452,20765,21117,18184,18372,18597,18869,26212,26584,27236,27258,
在建工程(万元),--,--,--,--,--,1,--,--,--,190,162,132,25,1856,1821,1603,1181,684,609,--,75,56,--,--,--,1576,--,--,--,--,7,22,--,7,0,9,0,--,34,16,--,214,217,150,28,884,712,624,290,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,75,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
无形资产(万元),18,22,24,27,30,33,35,34,36,35,38,39,19,18,19,16,17,14,15,9,--,--,--,--,--,136,--,1445,1450,1455,1461,1466,1471,1476,1482,1557,1564,1582,1590,1608,1616,2528,2542,2559,2581,3200,3222,3244,2659,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
长期待摊费用(万元),2711,2861,3007,3152,3298,3236,3383,3528,3673,2129,2593,2611,2687,323,357,--,--,--,--,--,--,--,--,--,--,--,548,551,554,556,559,562,565,567,570,573,575,579,581,578,586,583,592,597,597,--,--,--,608,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,0,--,0,--,--,--,0,
