报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),42616,28498,29359,21394,17840,29413,17935,23967,31195,23216,24766,30572,49014,28892,17231,26058,18016,20155,20128,38480,31567,45489,60517,48567,54043,75816,76164,6291,7804,16286,11769,20006,29936,42548,53849,3297,4481,5147,1654,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,2000,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应收票据(万元),61478,63648,61295,41252,33673,26560,23687,22899,26606,28039,35625,35794,45009,43283,45585,28220,36078,36781,24247,26441,31731,25035,50181,45240,37659,31883,40823,45270,38568,17748,23435,24022,17146,17447,13013,11383,6822,14148,7634,
应收账款(万元),96833,99220,86281,78810,76698,64757,58783,70525,54691,50619,34377,35246,36003,33511,36559,49533,51711,40643,44713,45900,38608,27601,24302,24305,26820,31031,26665,28836,31933,30574,18031,17593,25170,12395,15221,11576,12100,9441,7967,
预付款项(万元),11873,5435,4281,9344,6564,4270,2800,3372,2388,1611,2345,1899,2398,1528,2427,3267,7436,3211,6902,6117,6976,6451,8193,12783,22663,16543,18851,19324,16754,13057,14370,8594,8677,9435,4402,6555,2585,14692,2887,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,31,--,37,--,--,--,--,--,--,26,205,215,405,85,371,186,412,--,--,--,--,--,0,--,0,--,0,0,0,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
其他应收款(万元),341,268,161,252,269,533,176,161,141,467,125,140,296,471,388,125,115,307,139,176,112,121,439,376,483,243,182,277,220,613,324,360,365,353,216,650,451,536,140,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
存货(万元),82465,79552,78997,69824,60748,54847,64145,51587,58594,49910,61210,63005,68939,69654,70849,66979,64371,63360,61986,61169,67362,61185,61751,64660,62894,59313,49949,39877,30240,28325,31309,27026,22476,22611,20629,19740,24243,18883,13708,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,--,
