报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),7773,9980,9070,48994,2532,5714,2117,1568,1413,1482,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),18093,19838,10277,7718,7057,3840,1877,4211,2365,1500,
应收账款(万元),13663,13655,20670,17519,11861,13276,8913,10831,9690,9459,
预付款项(万元),561,387,422,214,456,156,225,578,148,329,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),491,194,394,162,426,254,447,346,396,472,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),9453,9080,9681,8501,6062,7106,5628,5301,5343,5912,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),27108,21090,29000,73,--,--,42,541,353,1103,
流动资产合计(万元),77142,74223,79515,83181,28394,30345,19250,23376,19708,20258,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,34391,--,32411,28806,27533,23932,16379,8372,8125,
累计折旧(万元),--,10726,--,9694,8602,7604,6052,4628,3554,2837,
固定资产净值(万元),--,23666,--,22717,20204,19929,17880,11751,4819,5288,
固定资产减值准备(万元),--,186,--,191,206,211,125,125,--,--,
固定资产(万元),23693,23480,22573,22526,19998,19718,17755,11626,4819,5288,
在建工程(万元),3740,2978,2060,1363,2208,1785,1882,7766,10346,2492,
工程物资(万元),--,--,--,--,--,--,--,--,44,--,
