报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),7310,2135,3682,4481,5066,25172,45934,54323,2357,1555,1569,1827,4922,7862,7083,1265,9638,11194,7278,10254,13156,16151,12641,23368,35464,38869,8983,7703,10503,6611,8693,9886,7079,6172,7303,8079,11476,12545,14140,14156,24253,16848,26001,5229,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,230,--,--,--,0,--,--,--,100,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,0,--,
应收账款(万元),1845,1680,1062,1104,1885,1715,1349,1383,2472,1693,2334,3612,3943,2571,2012,2801,3574,2838,2048,3095,2698,1904,3715,4341,5457,3167,2006,3102,5597,2472,2887,4375,4436,3543,1458,1715,2117,2542,2314,4447,6183,9532,8287,8944,
预付款项(万元),596,805,3764,1529,866,1050,1473,695,827,1414,1389,1860,3939,4171,3621,3355,6030,6231,7025,7021,1287,1283,3690,2857,3387,3253,4469,5341,5067,8111,8239,7767,12033,10851,12213,12688,12030,12025,12644,12845,6989,9831,5529,7775,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
