报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2015-12-31,2014-12-31,2014-06-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),26512,31265,88375,24382,23413,23063,23204,15018,15031,16194,13732,8918,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),6700,200,3227,1509,5431,6313,3487,2357,4415,5108,3196,3440,
应收账款(万元),50628,45526,33749,45440,26522,30607,37634,33698,28826,29359,13217,15483,
预付款项(万元),3666,4325,3803,2599,2326,2000,1880,1573,1145,1014,4799,4089,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),1225,666,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),433,338,522,365,263,328,327,319,239,123,1190,331,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),98411,92538,93985,69595,65805,57155,55448,61404,53405,49621,45684,31317,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),73829,78506,32461,8767,5841,5829,6339,6645,3521,2410,2156,1921,
流动资产合计(万元),261404,253364,256122,152657,129602,125294,128319,121016,106581,103830,83973,65499,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),200,200,200,200,200,200,200,200,--,200,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,200,--,200,200,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,104884,--,102133,86490,81100,73314,--,40431,--,--,--,
累计折旧(万元),--,25379,--,21920,20307,18805,15944,--,9659,--,--,--,
固定资产净值(万元),--,79504,--,80213,66183,62294,57371,--,30772,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),85388,79504,79883,80213,66183,62294,57371,46005,30772,24693,14664,15289,
在建工程(万元),7928,11585,8352,7767,16762,19227,16441,7357,14106,6287,796,--,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),8666,8700,6991,6274,6197,6240,6253,6300,5468,5527,2877,2275,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),40,46,52,59,65,71,84,87,20,23,29,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),630,566,489,569,617,706,517,359,292,285,146,137,
其他非流动资产(万元),7241,4360,4975,2697,2806,2546,1817,5862,2672,6285,6454,363,
非流动资产合计(万元),110093,104962,100942,97779,92830,91284,82682,66169,53530,43300,25165,18263,
资产总计(万元),371497,358325,357064,250436,222432,216578,211001,187185,160111,147129,109138,83762,
短期借款(万元),--,--,--,7750,7750,7750,13800,14800,11800,8000,14200,11520,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),14840,19920,12320,11580,14000,14080,17200,13420,3340,5930,--,--,
应付账款(万元),98042,88612,85816,96652,75507,72215,68586,69469,59632,61939,34743,24269,
预收账款(万元),5133,899,6074,712,1476,1648,1312,1751,21,92,562,428,
