报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),9986,10001,10214,11235,14506,21277,22355,25912,27302,31423,42281,29182,27611,41530,45963,41090,41774,42414,44733,39051,32980,38727,40758,47593,49502,52040,56196,54617,56235,56777,6204,7429,7377,5843,6597,6501,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),4628,5569,8295,4077,5777,3832,4172,1907,1165,1239,1793,1387,1139,3201,4079,3089,3545,4158,3686,684,1449,2777,2507,1612,2447,1428,1568,1929,1625,2670,3686,1264,1775,1695,0,450,
应收账款(万元),46699,41321,40672,41956,40249,42244,41228,44151,44558,37402,35070,36510,37489,33883,32867,35204,38592,31630,33514,31300,29578,23261,23814,19464,19022,16913,15580,17116,14404,12824,10825,10572,10847,8619,7099,8233,
预付款项(万元),5667,5318,3841,5372,5046,5686,3876,6458,5949,5765,3420,4792,4669,5904,4612,5656,5282,4926,3999,3748,3741,4896,4871,6959,7794,7265,6522,6678,5267,4055,2948,1285,684,1786,4619,1729,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),4,3,9,10,4,65,76,123,71,321,233,195,128,437,311,293,166,428,321,419,250,491,339,369,207,341,145,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),2887,2906,2125,2400,2180,2076,1915,2862,4050,3724,3875,3887,4258,1492,1030,1217,2366,1691,1507,2650,6235,2505,2411,679,665,742,610,1433,1103,1426,1211,1403,1501,1871,692,422,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),20531,23718,23375,29013,26513,22669,22698,21618,18767,17463,14777,15589,14420,9068,7646,9728,10671,12266,9063,11028,7615,8252,8132,9060,5540,6395,4764,4193,4116,3347,4118,4743,4082,4760,9291,8025,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),44516,41020,44247,32074,36302,21030,23924,19622,11393,12481,6534,10730,13157,945,1249,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
流动资产合计(万元),134917,129856,132779,126137,130578,118878,120244,122653,113255,109819,107983,102272,102872,96460,97756,96276,102395,97513,96823,88879,81849,80909,82832,85736,85177,85123,85384,85966,82749,81099,28992,26696,26267,24574,28298,25360,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),9391,9710,8540,9147,9662,8867,7584,6890,9690,9945,11345,12207,10434,9945,9779,8396,8122,5409,6095,7327,7588,7551,7313,6734,5776,3561,3561,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),490,1013,413,387,373,371,369,368,368,349,368,354,353,337,351,350,350,350,350,350,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),239,237,228,231,235,239,536,580,587,587,591,297,301,306,310,314,319,323,328,332,337,299,303,307,311,315,320,324,328,332,215,0,0,0,0,0,
固定资产原值(万元),15310,--,13542,--,13032,--,12223,--,6567,--,6553,--,6630,--,6439,--,6440,--,6157,--,6180,--,3204,--,3094,--,2973,--,2729,--,2646,0,897,868,819,811,
累计折旧(万元),3942,--,2932,--,2412,--,1954,--,1854,--,1668,--,1480,--,1269,--,1127,--,939,--,835,--,690,--,550,--,437,--,353,--,323,0,421,402,353,300,
固定资产净值(万元),11367,--,10610,--,10620,--,10269,--,4713,--,4885,--,5150,--,5170,--,5312,--,5218,--,5345,--,2514,--,2544,--,2536,--,2376,--,2323,0,475,465,466,511,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),11367,10648,10610,10408,10620,10352,10269,7947,4713,4803,4885,5282,5150,5148,5170,5269,5312,5180,5218,5273,5345,2616,2514,2489,2544,2508,2536,2562,2376,2188,2323,2379,475,465,466,511,
