报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),173640,194430,171297,85292,110458,118802,111435,101306,116155,125979,145206,157031,86295,120976,109923,97235,68631,80264,39838,35756,3036,2432,2534,3866,4291,1015,749,734,987,1029,1078,1600,1363,1723,1548,1430,1646,3278,6697,5727,9368,11110,12408,13843,14893,12781,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
交易性金融资产(万元),158,10,9,9,8,8,199,8,164,10,10,12,11,11,7,6,6,7,7,6,7,8,7,8,8,8,8,9,10,10,9,9,11,11,10,11,9,7,9,11,14,25,--,80,20,20,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收票据(万元),28328,39931,42581,31424,28199,15542,43027,23040,43694,40199,19918,7906,14800,10629,22968,20904,33071,14729,16317,5410,599,606,1429,239,385,634,127,141,95,118,143,70,121,92,23,116,48,15,145,105,391,387,49,245,447,391,
应收账款(万元),146832,138456,151819,130685,130046,117732,125757,115592,84486,83688,67458,59567,55862,46081,60387,54324,30191,24088,17382,14891,2384,2349,2779,2204,2369,2069,2048,2092,2213,2170,1980,2260,2232,2013,2535,2624,2948,2802,3437,3819,4372,3880,4773,5307,4134,3670,
预付款项(万元),49030,38116,80015,64798,53866,51335,38361,37631,32833,25060,39137,37123,56515,30400,73103,71460,53386,54084,99604,66237,1537,1190,298,355,2229,199,212,190,121,168,230,167,240,173,179,131,154,76,297,963,851,511,847,730,1040,156,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,0,
