报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),105106,10167,12885,8085,10393,9321,8587,8025,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),533,1320,1286,924,245,829,467,339,
应收账款(万元),12585,10174,7645,7079,8891,8497,8155,8188,
预付款项(万元),2747,1691,1983,1580,1762,1080,1586,1780,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),104,1770,41,160,352,242,1938,1605,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),14269,13866,8914,10453,12267,10539,10075,9840,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),1454,1332,1220,1001,--,--,--,--,
流动资产合计(万元),136798,40319,33975,29283,33911,30508,30808,29776,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),2000,2000,407,407,407,407,407,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,96036,81552,--,--,--,--,--,
累计折旧(万元),--,26884,23698,--,--,--,--,--,
固定资产净值(万元),--,69152,57854,--,--,--,--,--,
固定资产减值准备(万元),--,229,229,--,--,--,--,--,
固定资产(万元),68110,68923,57625,52186,38608,37798,27680,24390,
在建工程(万元),3031,2276,14635,14972,21616,19304,17891,8754,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,79,86,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),5104,5133,5176,5268,5359,5373,5463,6261,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),944,944,944,944,1079,1079,1079,1029,
长期待摊费用(万元),319,348,408,174,202,214,270,235,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),2025,2013,2048,2059,2068,2363,2098,1370,
其他非流动资产(万元),--,--,1400,--,--,--,--,--,
非流动资产合计(万元),81532,81638,82644,76009,69338,66538,54967,42125,
资产总计(万元),218330,121957,116619,105292,103249,97046,85775,71901,
短期借款(万元),12100,15100,10600,9000,12700,10700,12700,7200,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
