报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),25655,24541,23979,13867,22811,24680,32840,8635,7221,8910,12561,8443,11087,17346,12742,9028,11686,10858,11137,9466,8044,11100,10896,8869,8693,14362,14890,8476,9009,10751,10685,9420,8636,12622,11310,11884,14915,15043,13897,14979,16486,14333,15156,19499,18137,24385,32104,26704,23949,33351,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),5123,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
衍生金融资产(万元),1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收票据(万元),519,846,1584,1033,659,977,1318,751,826,1106,1728,880,522,1855,1123,1146,518,1259,1503,1334,1671,1625,1242,1136,1199,1639,2288,1442,2326,5520,4655,2611,1133,3401,1627,1115,826,1985,1439,790,691,1082,1182,1186,1211,1167,516,348,640,1054,
应收账款(万元),30236,29386,36219,44148,35650,34733,38092,38881,23675,27622,29126,33991,21738,23368,25334,31777,20792,23377,26169,29684,22050,23001,26337,29549,19174,20749,23175,28063,21656,19642,25604,28620,21861,19509,25294,25201,19559,18453,21460,21142,18165,19437,23278,23289,20727,18439,15421,15699,11514,10166,
预付款项(万元),4792,2692,6368,6100,10730,2947,13859,2819,3703,2025,1899,1622,1969,761,1210,1319,2730,921,1274,1051,988,503,2745,2315,2826,1968,3832,5718,4022,2030,3807,3850,5007,3993,4801,4685,4199,3853,5777,5025,2940,4501,6263,7369,6222,4562,665,2159,1270,1522,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,0,--,--,
