报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),215121,1177972,992553,2228580,2100606,3787260,2475399,2415462,4681254,3759519,3329150,1445568,1356211,429198,97095,113232,49895,48903,77749,87074,122585,117293,163644,266663,219226,6469,10537,6214,11297,28070,18343,9396,47000,55065,18691,9474,3404,12881,9137,9870,8078,11263,8679,13244,10866,10610,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),0,21315,63357,95010,48438,41131,162347,216563,703024,162467,298386,12249,202381,15145,61970,37059,45294,25152,120132,123488,138768,134349,48857,46915,59361,--,--,--,--,--,--,0,--,12,--,0,2,2,--,--,--,--,--,--,10,10,
衍生金融资产(万元),--,--,16418,16418,16418,16418,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),--,399,--,372,--,--,641,464,725,--,713,678,739,663,1099,770,352,594,697,587,1040,1023,2108,2275,1223,1116,2703,455,446,297,72,255,302,135,--,21,30,246,--,--,80,370,354,30,171,156,
应收账款(万元),--,--,--,--,--,--,--,--,--,--,657,658,655,664,538,538,558,564,994,1030,1912,2333,3340,3006,1793,1658,2352,2511,3496,4043,4672,4261,3406,3845,4336,3137,4384,3112,2961,2627,3435,3379,4073,4158,3175,4935,
预付款项(万元),--,--,--,--,--,--,--,--,--,--,5367,5485,5657,4591,6379,6610,7192,7181,7419,7832,8747,6797,6705,7121,6627,22414,22057,21527,21825,86922,88088,11337,612,596,648,1203,804,4336,7858,7788,5143,4969,6095,6002,6677,5270,
应收保费(万元),38796,23583,33922,36442,36243,21623,29707,26930,24126,13159,19694,19569,17000,10245,18284,17586,17372,11103,15410,13221,12345,6326,9803,7526,3401,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),65011,86758,93910,85789,155769,144464,108796,91967,112915,73701,208082,64671,59934,65061,81330,60979,81589,43732,40039,38294,63416,95862,77800,103451,115931,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),43512,35399,43606,43043,47264,42183,76355,91283,120101,151973,189357,61080,69413,70042,96168,111393,110984,64183,50494,48475,43671,34932,65957,78537,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),193448,184531,420576,291478,235496,217911,187836,123911,90937,65277,74692,62078,61789,52643,47734,41430,34882,28567,31534,27394,27636,25176,21331,19321,17287,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,2,2,2,2,2,2,2,2,2,2,2,2,516,516,602,1122,1886,8443,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),862930,553150,596308,600745,539094,272732,533885,367339,517558,73863,652078,342352,132816,15095,100819,50157,13138,9349,13322,17987,6875,33902,17291,11161,42821,48667,3895,5166,1743,835,3666,5854,4288,4025,5347,12684,6892,6214,5981,2582,3080,3412,5124,2831,3621,3420,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),355275,355275,355275,355275,355275,355275,355275,--,--,198623,--,--,139625,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),415609,1103419,575214,587161,1128649,1660880,848850,1622409,2515558,2092010,1328761,11560,1664085,102034,318510,5620,68641,57572,19300,158600,46550,24000,--,1900,13000,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,--,--,--,
