报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),5437,5075,7596,40078,21712,26588,29188,33422,25246,40278,45750,42356,53680,56986,38081,54023,128451,31196,16127,8010,5722,8304,5147,5123,7161,12048,5543,11157,30629,20350,16391,17803,19600,28807,11700,13594,22957,21122,20517,18049,32849,11451,9871,13752,13406,14608,8060,15649,9696,8887,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,--,--,0,100,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,--,--,0,0,--,
交易性金融资产(万元),--,--,--,--,--,--,2113,5351,5789,6727,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,5902,--,0,--,0,1000,0,0,--,--,--,61,61,80,50,0,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,--,--,--,--,--,
应收票据(万元),6345,7697,11670,5331,13754,16451,4121,7255,9053,11188,6625,9243,14289,15131,16491,4631,5028,5489,4930,4134,3956,4747,2574,6158,6351,3023,2267,3118,3287,1820,3036,2944,4673,3513,2264,3939,7958,4203,2156,3240,1358,1926,506,993,2735,2280,2799,3387,529,1070,
应收账款(万元),55894,54064,62614,67284,67255,63641,67633,63239,56961,47000,51151,50963,41224,44048,49310,50716,48650,49327,47922,41252,43271,46366,55263,50992,45171,45684,52158,47501,51167,56269,58035,57154,55477,54681,68403,61580,62169,62428,66579,61220,65243,59176,63590,67705,63026,53202,62948,54052,54279,58181,
预付款项(万元),8663,8236,24013,8680,7859,6742,11066,10706,17944,10897,15317,16542,14869,12189,14759,6899,12000,11086,12641,13892,13277,13714,13081,10332,8042,8622,7473,7496,14058,14810,30311,31063,31736,32268,35668,36905,34980,36505,27320,27623,27606,28461,32632,32970,32811,35573,19677,20252,20139,17094,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,--,--,0,0,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,0,0,0,--,--,--,--,--,--,0,0,--,
