报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),202468,284388,203620,173867,159352,197307,171113,161171,143932,126518,95865,167993,104687,129190,118539,153535,116936,128115,121025,157902,161201,117098,108850,132512,107431,66653,65836,134740,100512,100977,149845,146229,121798,194512,72254,59534,42006,50523,48968,42784,79539,28900,48548,50608,43242,12767,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
交易性金融资产(万元),7571,496,23,16,18,928,12,10,15,10,17,27,27,47,60,44,41,26,297,192,87,0,--,--,--,--,--,1,--,--,--,84,--,0,488,0,74,--,--,--,--,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
应收票据(万元),11013,11887,13522,8675,8827,6229,4761,6260,3794,3696,6931,10606,10549,16986,12470,14810,6945,15518,13118,10293,13195,20376,16700,14163,8260,5898,9946,4068,4952,9345,5647,24450,13623,5433,3470,6909,5693,9814,7586,6438,7211,8136,11266,2861,574,569,
应收账款(万元),10010,3437,15182,10400,11102,9519,14727,12848,16504,14322,23337,20228,15449,7903,9981,12999,12283,9685,17044,13639,19721,11968,18091,18977,20719,10850,6225,5228,8700,313,5871,2735,5272,249,5993,3211,14368,549,5032,9732,8545,9437,6480,8306,3490,4392,
预付款项(万元),26899,26952,24202,23201,20532,16109,25158,16229,18480,15150,20676,16582,24495,20309,15823,92678,88212,76409,115972,99294,107678,85231,151088,140949,161653,158211,184465,221281,149898,122192,103699,70026,74578,60896,37483,33684,30120,19614,16207,11177,10594,15460,18851,7434,25062,20676,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,0,0,--,--,
