报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2007-12-31,2006-12-31,2005-12-31,
货币资金(万元),18914,20264,17752,20161,21973,23143,15718,19048,20329,20427,21986,20224,37924,30627,32914,38266,43827,44164,32558,32038,40206,39474,42550,47375,55588,7308,7671,12954,12087,13298,11295,12701,21481,8510,11204,13052,17641,14969,24287,7245,8825,3606,1553,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,193,200,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
应收票据(万元),15475,18593,13578,13704,14479,16953,19091,17063,14773,19381,15012,11881,12401,12361,11269,11885,8696,11155,8089,4443,4311,4994,3810,5406,6545,8104,7241,4169,6764,6638,5774,6081,4859,6054,4411,3144,1428,1595,1276,1397,1105,1689,338,
应收账款(万元),43661,41962,45151,46330,47653,45579,43344,45191,50214,49668,48203,48293,45810,44207,41903,40487,38049,33912,39491,32889,30560,30064,31902,27176,30627,24411,23580,17381,16795,16261,14772,12495,9716,8515,8906,8859,8618,7200,5560,5043,4995,3313,2412,
预付款项(万元),5224,4433,5494,4248,4733,3005,3875,3238,2300,1616,3518,5673,5617,6048,10761,12314,15704,15173,24044,19115,17590,14028,15736,13433,7692,7534,10568,10507,4830,3971,4364,5515,4947,7099,7078,6945,7228,5677,7252,6702,4226,1051,980,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,--,79,70,75,46,210,180,195,84,674,490,394,183,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,
其他应收款(万元),1342,568,953,985,1005,508,1106,1135,1224,628,985,1567,1608,691,1277,1416,1481,975,2896,1825,2270,1138,1542,1461,1611,980,1384,1157,869,512,1549,1191,877,951,732,1008,1114,968,978,686,2380,491,1706,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
存货(万元),16963,16936,18634,17141,15593,15889,18023,16116,15590,18004,26860,28895,25643,26255,33822,27784,24967,25360,26890,28892,30174,28400,25368,24818,24657,27819,29867,24915,22613,23323,26104,25197,22033,19173,17746,16887,14823,13025,11432,8939,5200,7928,6274,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
其他流动资产(万元),14,73,45,73,33,1,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
流动资产合计(万元),101593,102829,101607,102641,105469,105078,101157,101791,104431,109724,116563,116533,129083,120259,132021,132199,132935,130919,134163,119286,125784,118588,121301,119852,126719,76155,80312,71276,64158,64004,63859,63181,63913,50303,50078,49895,50852,43435,50785,30012,26730,18078,13263,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
可供出售金融资产(万元),1038,1038,1038,1038,1038,1038,1059,1059,1059,1059,1059,1059,1059,1059,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,0,0,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
长期应收款(万元),--,--,900,900,900,900,2700,2700,2700,2700,5400,5400,5400,5400,7200,7200,7200,7200,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,1059,1059,1059,1059,1059,1059,1059,1059,1059,1059,1034,1059,1305,1059,919,1059,1059,1059,1059,1059,1059,1059,1059,1059,1058,1058,1058,1058,20,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,231,236,241,246,250,255,260,265,270,274,279,284,289,298,318,338,
固定资产原值(万元),--,78498,--,77753,--,77364,--,76563,--,76081,--,74580,--,74570,--,68360,--,62472,--,53931,--,52501,--,51588,--,47442,--,46167,--,32467,--,29130,--,27102,--,12206,--,10534,--,8727,--,--,--,
累计折旧(万元),--,34119,--,31892,--,29586,--,27288,--,25025,--,22260,--,20427,--,18354,--,16434,--,14651,--,13265,--,11559,--,10032,--,8394,--,7306,--,6369,--,5496,--,4924,--,4432,--,4013,--,--,--,
固定资产净值(万元),--,44379,--,45862,--,47777,--,49276,--,51056,--,52319,--,54142,--,50005,--,46038,--,39280,--,39235,--,40029,--,37410,--,37772,--,25161,--,22761,--,21606,--,7283,--,6102,--,4713,--,--,--,
固定资产减值准备(万元),--,560,--,533,--,533,--,433,--,433,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,0,--,--,--,--,--,
