报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),101684,149641,117399,114581,102712,140639,137239,122589,116924,184784,135522,140073,129210,111371,113970,109144,103309,113165,111218,97473,113919,111007,107464,100097,94845,88867,83381,79484,68335,107063,19988,12852,17788,4753,3532,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),242,406,593,644,684,1028,257,532,184,681,653,989,224,191,182,182,40,534,0,150,0,127,5,40,--,76,16,8,--,50,15,--,--,--,0,
应收账款(万元),15825,14388,13978,9486,7790,4391,6497,3390,5337,2229,1522,2090,2458,1280,1573,2662,2196,1445,1542,1860,1453,1842,2824,4341,4392,3666,3297,4796,4805,4389,4442,4418,2420,2014,1112,
预付款项(万元),417,1008,1000,1707,1922,1180,501,886,849,1033,1202,1096,1531,1445,1054,677,515,305,1027,12264,11651,13131,10508,8362,5419,2112,1950,1129,1169,923,508,670,539,556,36,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),239,505,347,288,305,426,281,215,129,426,314,335,220,585,446,371,244,598,455,416,285,585,439,274,199,330,421,--,--,--,--,--,--,--,0,
应收股利(万元),1890,1890,1890,--,--,--,--,1277,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他应收款(万元),369,2040,783,805,781,859,644,856,723,329,538,592,399,544,518,594,838,984,1172,578,504,658,557,549,597,821,901,933,870,331,593,482,178,116,6,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
存货(万元),5197,7393,6013,7072,6189,9956,11513,14334,13443,18842,20120,23864,22384,24633,22248,23445,20456,18594,15419,12512,10620,9523,8404,10977,8597,7538,6756,5146,4422,3949,3221,2609,817,110,98,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
其他流动资产(万元),66696,31731,76691,77328,81806,62231,72281,87963,88100,28405,2757,3048,3374,23368,27265,25000,22000,8000,8000,20000,4000,3000,3000,7000,3700,3700,2900,--,--,--,--,--,--,--,0,
流动资产合计(万元),192560,209001,218693,211912,202189,220710,229213,232043,225689,236728,162628,172087,159800,163417,167255,162075,149599,143624,138833,145253,142432,139873,133201,131640,117750,107111,99622,91496,79601,116705,28767,21032,21743,7549,4785,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,800,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
长期股权投资(万元),9939,9640,9525,11146,10248,10145,9988,9901,10804,10506,10416,10066,9906,9402,9196,9173,9709,9508,9376,9320,9110,800,800,800,800,800,800,800,800,800,800,800,--,--,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),302252,--,298145,--,252015,--,250021,--,204638,--,196920,--,193652,--,188294,--,176305,--,176528,--,140256,--,136979,--,127903,--,127853,--,123118,--,115004,108875,90852,--,--,
累计折旧(万元),105006,--,95638,--,86784,--,79145,--,72103,--,65668,--,60876,--,57939,--,52088,--,46926,--,41750,--,38130,--,34102,--,30853,--,26906,--,23299,19824,16467,--,--,
固定资产净值(万元),197245,--,202508,--,165231,--,170876,--,132535,--,131252,--,132776,--,130355,--,124217,--,129601,--,98506,--,98849,--,93801,--,97000,--,96212,--,91705,89051,74385,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,97,--,--,--,--,--,455,--,2997,--,--,--,--,--,--,--,308,--,--,--,245,--,--,--,--,--,--,--,--,
固定资产(万元),197245,200014,202508,162585,165231,167263,170779,135819,132535,132340,131252,129904,132321,124691,127358,121931,124217,126980,129601,101901,98506,97355,98541,93182,93801,95005,96755,94936,96212,90055,91705,89051,74385,68721,26069,
在建工程(万元),51749,44801,34397,43655,37329,35592,26948,46546,45620,39424,34788,26081,20224,23834,15665,20933,17274,13858,9071,16354,15075,10862,9739,12825,12624,11500,10602,11470,13382,11355,9754,7176,5250,2363,6472,
工程物资(万元),89,89,89,127,152,152,152,151,150,262,165,396,469,149,184,286,297,707,190,1921,1780,164,200,180,152,320,177,192,151,385,309,167,150,170,2,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,
