报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),50261,44178,82562,88785,95317,265889,113361,36744,34574,20825,48812,92912,124178,90266,108500,153412,27454,16644,22404,30504,36404,40121,42770,60254,61971,101281,144053,174446,241021,12992,10574,10640,6303,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收票据(万元),19865,26048,27057,20705,14421,11279,19886,13532,10376,8381,6043,9203,14679,16050,18845,16795,23250,24818,29319,29634,27231,22192,19979,23518,22834,34797,20007,7971,1536,1622,955,0,106,
应收账款(万元),92198,97834,90890,81507,76553,79628,64109,68875,64089,67498,57360,42288,20472,10416,8601,10452,8939,6225,7250,4789,8496,9026,7560,4639,7840,6710,2289,3999,3228,3256,4696,2232,2180,
预付款项(万元),87976,62874,61429,71772,70831,85926,45969,43600,39967,37510,39502,40471,35891,20303,50500,54142,57853,23836,23568,51994,52039,83569,90700,91631,76004,66533,53512,85239,49242,16497,8711,7336,15396,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收利息(万元),522,35,1193,603,1165,68,142,17,20,29,79,220,239,1007,424,519,31,46,49,55,185,91,285,191,843,529,1839,--,--,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
其他应收款(万元),807,801,680,896,763,684,638,901,577,446,354,487,299,311,244,325,280,367,318,396,530,241,156,131,112,133,87,371,823,280,467,527,336,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
存货(万元),127219,131529,108893,113313,107210,100072,84757,93177,96176,90466,86469,88502,88114,94656,74957,85638,73407,83496,74029,85103,71375,67549,49432,48931,54809,57037,33798,23001,15747,18873,13272,4297,4040,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
其他流动资产(万元),127827,131509,130526,133849,132452,14147,9442,13099,15141,15787,14756,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
流动资产合计(万元),506676,494808,503231,511432,498712,557693,338304,269945,260918,240942,253375,274084,283871,233009,262070,321283,191215,155432,156937,202475,196260,222790,210882,229295,224412,267020,255584,295028,311596,53519,38674,25032,28361,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,
