报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),62612,74610,54004,50903,37311,42853,29748,27845,41323,32974,32383,31569,29881,34851,24997,24700,26881,33464,28181,46501,40405,68736,61734,69326,70613,65228,56160,82788,96174,101422,96362,102769,116371,20862,11635,12935,7085,7973,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
交易性金融资产(万元),2463,2757,3325,3180,1441,1581,1835,1802,2008,2034,2642,2604,2565,2553,2190,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收票据(万元),4712,6264,1796,4025,3472,4801,1825,5042,1945,7483,1528,1716,1210,2503,1377,1245,1169,3946,1744,2056,400,568,1232,838,794,260,1733,904,1421,2147,716,682,880,703,1196,1529,1128,595,
应收账款(万元),68964,55658,58900,54780,68570,65147,64765,64798,61687,67503,50626,52871,47943,56694,47617,48420,48198,56975,69072,75324,64585,56219,45297,31815,37471,36571,33664,25430,22499,19243,23202,17319,21212,19251,13124,16819,18228,11024,
预付款项(万元),1625,946,3580,5894,3585,1952,4639,3872,2609,1230,4598,4977,4940,748,4181,4938,4597,1098,11422,6151,12323,7439,8568,4834,4624,3798,5880,5508,10490,9022,10451,3861,4797,5031,2959,1547,2975,662,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收利息(万元),--,23,--,--,--,--,--,--,--,--,--,--,--,--,--,--,3,9,--,11,111,151,689,586,590,427,498,856,621,342,--,--,--,--,0,--,--,--,
应收股利(万元),--,27,--,--,673,--,--,--,--,--,--,--,--,--,--,--,817,817,--,--,203,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
其他应收款(万元),--,3578,3931,3765,1932,2401,1779,1703,1769,1493,3478,3414,3932,3046,10978,13375,10205,4576,13098,9436,4688,957,2228,2662,1566,1151,1997,1239,1993,962,890,537,524,388,427,338,670,322,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,
