报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2010-12-31,2009-12-31,2008-12-31,
货币资金(万元),4634,9980,9144,6693,12426,16167,13813,26223,5129,8083,30404,29872,30383,40173,50219,52240,55922,55000,74576,76909,81675,82266,79443,79498,77596,76537,72574,70973,79901,78694,4849,3042,7365,3046,3451,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,125,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),1220,1249,867,1689,1778,1303,958,975,1133,1612,1108,357,1061,278,2470,1482,1201,936,1729,1970,1901,2018,2984,2580,2464,2036,1762,1515,1403,2597,2954,2907,902,346,5,
应收账款(万元),12306,13310,10917,12934,8145,8846,7043,5339,5415,6960,6118,4000,4370,5380,4289,3252,3731,3492,3419,3462,3644,4071,4715,4710,4278,5417,6431,6705,5859,7455,6738,5918,6508,8078,6456,
预付款项(万元),4696,5496,5401,4791,1793,611,2090,721,840,950,1597,1360,1057,1396,3047,3715,3390,2878,3975,1059,718,375,3293,2716,1465,607,6202,5880,2705,880,1416,1781,939,1004,795,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,
