报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),13152,13089,48374,15690,16696,10347,6150,4573,9188,
结算备付金(万元),--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,50,144,181,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,
应收票据(万元),988,706,378,232,266,808,910,107,282,
应收账款(万元),11258,8046,10262,12676,8456,6503,6757,3980,3449,
预付款项(万元),562,336,655,213,325,81,90,89,70,
应收保费(万元),--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,
应收利息(万元),322,73,--,--,--,6,2,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,
其他应收款(万元),1687,1679,1686,1682,1714,1643,46,351,5,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,
存货(万元),10021,8343,8673,8600,6152,4909,8968,7130,1977,
待摊费用(万元),--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,
其他流动资产(万元),32962,31699,4054,4049,4001,6017,13500,10206,4000,
流动资产合计(万元),70952,64023,74226,43323,37610,30312,36422,26435,18969,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),14000,15500,7800,5000,3000,3000,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,18936,--,18152,--,17175,--,--,--,
累计折旧(万元),--,3690,--,3064,--,2134,--,--,--,
固定资产净值(万元),--,15245,--,15088,--,15041,--,--,--,
固定资产减值准备(万元),--,8,--,8,--,226,--,--,--,
固定资产(万元),15331,15237,15257,15080,14358,14815,10852,2405,1515,
在建工程(万元),1091,1264,2008,1850,272,26,2952,1487,229,
工程物资(万元),--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,
无形资产(万元),2265,2279,2293,2300,2327,2354,2047,2045,--,
开发支出(万元),--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),377,448,556,561,348,439,--,48,44,
