报告日期,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),30686,37122,31947,13752,41532,4793,10282,7013,10689,26745,15698,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),29,26,80,--,49,64,104,98,382,70,100,
应收账款(万元),21347,16794,25832,22918,26099,24181,21925,26011,24485,24418,23794,
预付款项(万元),2582,2029,16960,30556,20087,10754,9766,11464,3147,2928,5877,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),7455,7262,2351,1849,1992,2227,2303,2554,6228,2836,4979,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
存货(万元),5376,2943,1884,3393,3099,2502,2024,2604,1412,1196,1580,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),5299,5174,22988,5184,5157,5078,4886,4924,--,--,--,
其他流动资产(万元),3521,3686,2591,48,58,51,1352,61,38,49,511,
流动资产合计(万元),76295,75035,104634,77700,98073,49650,52643,54728,46382,58242,52539,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),256505,255847,246356,304806,302776,312075,285308,287389,77606,29273,--,
长期股权投资(万元),2101,--,--,--,--,--,--,--,--,50,50,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),13815,13456,13227,--,--,--,13321,--,13283,--,--,
累计折旧(万元),4358,4052,3332,--,--,--,2702,--,2103,--,--,
固定资产净值(万元),9457,9404,9895,--,--,--,10619,--,11180,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产(万元),9457,9404,9895,10088,10267,10440,10619,10725,11180,11591,2515,
在建工程(万元),1642,1041,--,--,--,--,--,11,20234,23677,20210,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,
无形资产(万元),1858,1906,1619,1631,1643,1655,1667,1680,183490,191132,189751,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),52,61,51,44,49,56,63,70,91,130,3,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),13863,13574,13066,5927,6264,6123,11863,5626,5415,5915,5743,
其他非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,
非流动资产合计(万元),285478,281834,270987,322496,320999,330349,309520,305500,298016,261768,218272,
资产总计(万元),361773,356869,375620,400196,419072,380000,362163,360227,344399,320010,270811,
短期借款(万元),29000,27500,30000,67369,41300,45000,42500,42100,38100,26900,26716,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付票据(万元),2830,2100,1400,1814,9114,3400,2400,1000,1950,5650,2150,
应付账款(万元),22212,24263,33485,34309,31426,33563,37029,31581,42718,36532,35135,
预收账款(万元),921,1046,827,-2566,1764,598,568,1195,1059,551,678,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1000,1627,1550,1014,1001,904,1362,1060,1514,1335,1029,
应交税费(万元),10076,9174,6770,6969,6846,5421,4645,3881,5072,4791,3362,
应付利息(万元),136,144,174,193,219,276,263,300,276,559,443,
应付股利(万元),--,250,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),3857,3969,3916,4385,3976,4639,4476,3855,3847,8263,10471,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),12020,14402,14459,14372,18696,19104,22509,17290,17383,15895,12736,
其他流动负债(万元),1357,1364,31750,9,30532,95,95,180,105,87,90,
流动负债合计(万元),83410,85838,124332,127868,144873,113002,115848,102441,112023,100564,92811,
长期借款(万元),42275,48253,51441,54930,57869,61443,63348,67117,60789,68982,49890,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,--,
