报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),84310,99114,77704,85282,86252,101248,76073,87974,89875,88237,22965,21625,25883,27731,22926,30925,30981,55410,21280,23101,20004,20773,16231,16196,12647,22018,14804,12845,17438,28296,17829,20952,20185,26993,16578,20625,1825,2541,1567,2710,3394,4508,2011,1627,1961,4215,1722,1859,2163,3956,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,287,
衍生金融资产(万元),236,115,158,381,198,46,231,150,66,306,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收票据(万元),25167,28162,21707,21900,21519,21572,17322,13077,12880,20685,14139,9373,11162,17137,13102,7817,9963,13397,9538,11776,12945,14256,7919,7664,7461,8516,7398,9732,7950,7414,8692,6584,5612,6678,6460,6326,2064,2665,1576,1733,1441,1099,1082,849,1565,627,1653,1046,514,300,
应收账款(万元),115474,104855,111766,115843,114998,102386,113138,112677,112753,103578,50324,47971,44360,38868,42549,41152,40908,36878,43987,41255,40503,34686,41047,40149,33411,29134,33798,35857,28218,24579,36893,35062,31269,26027,30875,33207,10135,10302,11254,10542,8933,10635,13242,13191,11577,12884,7402,7804,9121,10165,
预付款项(万元),25831,23031,25177,24076,25099,22546,21579,16470,20053,18017,16445,17783,15666,17043,24996,19709,18684,14334,7789,8698,9387,9942,7568,5795,7623,8105,7050,5845,5586,4634,9227,7127,7442,3737,3082,1920,1167,1281,1107,707,558,906,1838,1805,1865,2051,1839,2019,1675,1765,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,0,--,--,0,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,--,
