报告日期,2017-09-30,2017-06-30,2016-12-31,2016-06-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),23277,46011,10059,9129,8146,12657,7492,7725,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),24,163,58,21,--,70,--,--,
应收账款(万元),4585,5701,5180,6005,4839,4271,5594,3831,
预付款项(万元),758,1147,329,588,116,590,81,162,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),1596,1279,1731,1644,1488,1130,914,586,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),31913,23516,24115,22452,23093,21296,18278,16580,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),481,499,113,87,80,106,92,25,
其他流动资产(万元),19914,1336,1005,910,907,780,698,647,
流动资产合计(万元),82547,79653,42591,40836,38670,40900,33150,29557,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,18305,18266,--,1606,1476,--,--,
累计折旧(万元),--,2186,1687,--,1105,949,--,--,
固定资产净值(万元),--,16119,16579,--,500,527,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),15856,16119,16579,16442,500,527,762,687,
在建工程(万元),14,22,17,78,15083,152,--,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),33,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),665,556,549,527,508,549,605,630,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),574,617,1234,1161,288,195,313,323,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),946,928,890,912,838,736,563,441,
其他非流动资产(万元),--,--,--,--,16,710,117,--,
非流动资产合计(万元),18087,18243,19269,19120,17234,2870,2359,2081,
资产总计(万元),100635,97896,61859,59956,55904,43770,35509,31637,
短期借款(万元),--,--,5000,2000,--,--,--,1000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,4,--,
应付账款(万元),16267,13365,11191,13504,11122,8922,6548,7906,
预收账款(万元),647,1747,938,2344,1404,1747,1386,2308,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2896,2318,3627,2279,3561,3484,3159,2418,
应交税费(万元),1725,2025,2030,2197,1911,3128,2943,1799,
应付利息(万元),--,--,7,6,11,--,--,--,
应付股利(万元),--,--,--,--,--,--,3252,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),2145,1610,2591,1762,2693,3501,3163,2765,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
