报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-06-30,2015-12-31,2015-03-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),36316,39925,137695,22345,13966,16218,21526,11125,12536,11012,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),5899,3071,4993,5016,3552,2585,4137,6192,6532,3912,
应收账款(万元),26652,25269,20843,21509,16932,18408,16033,20844,11731,15178,
预付款项(万元),2957,1219,2356,1357,1300,1096,660,773,753,2156,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),1412,1104,1364,2414,1167,985,1382,1333,985,1058,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),35427,35743,33642,28388,29242,24169,30261,31844,38451,32789,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),117245,112466,13409,13278,2649,27104,200,5200,4500,2000,
流动资产合计(万元),225908,218795,214301,94307,68808,90565,74199,77311,75487,68105,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,
可供出售金融资产(万元),100,100,--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,36298,--,33076,--,32031,--,--,--,--,
累计折旧(万元),--,12857,--,11558,--,8991,--,--,--,--,
固定资产净值(万元),--,23441,--,21518,--,23040,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),23130,23441,21194,21518,22091,23040,22453,22945,22211,17988,
在建工程(万元),7151,6897,8932,8605,7231,6977,7515,7596,3772,2515,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),5685,5697,3842,3830,3800,3766,3731,3757,3779,3843,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),703,720,674,647,695,938,516,560,531,375,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),585,613,526,526,1314,576,427,410,641,305,
其他非流动资产(万元),8342,8082,9177,1721,1228,236,499,179,1939,1830,
非流动资产合计(万元),45697,45551,44345,36847,36359,35534,35140,35448,32873,26856,
资产总计(万元),271604,264346,258646,131154,105168,126098,109340,112759,108360,94961,
短期借款(万元),--,--,--,--,--,5840,8850,16200,14500,9500,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),1216,950,2847,2760,1595,614,--,--,1000,2000,
应付账款(万元),40202,43049,41480,38293,32080,33862,35892,34887,38767,32361,
预收账款(万元),2321,2526,3616,7387,7207,5969,4560,4835,12521,7934,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),2514,2394,2127,2383,2118,2069,1698,1710,1654,1243,
应交税费(万元),3855,2501,2441,3197,2382,3805,1322,8316,2515,1273,
应付利息(万元),--,--,--,--,--,10,--,23,28,34,
应付股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),2394,2147,2287,2206,2179,1868,2046,1905,1361,8635,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,920,3900,
其他流动负债(万元),--,--,--,--,--,--,--,--,--,--,
