报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),179045,180061,120402,122139,132616,110245,158625,132415,133287,138213,146218,154225,168877,159368,155231,112892,118674,120746,100040,77138,110232,126388,150026,117194,131592,157822,146675,167101,210476,192019,219383,62183,112444,147780,112109,109701,129217,145465,54551,56017,54832,49730,57500,90926,125091,17312,12974,21765,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,4,--,16,21,--,--,--,--,--,--,--,--,--,--,--,--,46,67,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,0,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,79,66,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收票据(万元),43902,42455,46954,43288,13344,10244,17758,16982,15852,19385,19069,25549,13887,11987,8168,10388,23569,29210,43710,41958,34248,33283,22059,15066,15818,16372,21141,21439,43511,40166,28656,17908,31596,34505,31027,30805,11195,6844,4452,2668,2146,1208,524,1764,1874,334,25,50,
应收账款(万元),40051,41293,39536,36413,30223,31904,29205,29905,29045,37332,36300,34539,33387,36420,25951,29103,28021,23456,19772,18757,21226,23702,18712,18154,19446,18679,21725,14409,19487,12725,17653,13308,11661,9923,10289,9513,11489,9915,8914,7241,7910,8479,4222,5101,2811,3122,2102,3284,
预付款项(万元),5421,5167,4731,2251,4892,3008,3246,4637,4326,6709,4521,4341,6453,5771,4727,5734,4999,7054,5702,3989,6421,6486,7551,3749,56790,50136,45048,44230,24506,23105,33455,26378,10622,8031,10992,10249,13225,12108,15269,12512,9585,10563,5308,9891,12366,8078,7372,10520,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收利息(万元),505,505,481,481,399,344,365,365,--,208,333,304,392,273,405,365,--,--,49,184,--,--,76,76,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,349,849,849,849,849,801,801,801,801,--,--,--,--,--,--,--,--,
其他应收款(万元),--,23971,14012,18971,8914,14218,9121,9177,7820,8161,6502,5601,3845,2687,1481,1814,5037,4492,5201,3853,3608,3720,5426,4447,5020,6208,5664,5080,5949,7554,5896,5148,12412,7562,3028,6685,5776,6490,6064,5481,2457,1023,749,6451,1605,1203,1103,929,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,--,0,--,--,--,--,--,--,--,--,--,--,
