报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-09-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),17798,44684,5184,1968,3502,2394,2049,1260,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),22,29,9,--,--,--,13,--,
应收账款(万元),18234,21483,19685,15071,9728,8715,6830,4006,
预付款项(万元),497,415,310,174,361,300,201,201,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),59,15,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),449,175,91,137,122,216,283,263,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),10540,10045,9464,5157,5713,4876,4975,3331,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),20573,189,611,484,3968,1044,24,--,
流动资产合计(万元),68171,77034,35354,22991,23395,17545,14375,9061,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,22324,20340,13305,--,11396,--,--,
累计折旧(万元),--,5837,4900,3547,--,2951,--,--,
固定资产净值(万元),--,16487,15440,9758,--,8445,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),17193,16487,15440,9758,9186,8445,7889,7094,
在建工程(万元),699,487,--,3213,2505,1479,33,--,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1050,1056,1080,1073,1080,1041,1044,1061,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),253,277,257,194,175,124,86,66,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),436,470,339,306,482,239,181,58,
其他非流动资产(万元),118,496,659,245,463,--,--,--,
