报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),138826,100793,87708,116484,123794,147989,132969,148433,156233,172814,184522,215634,84714,77174,68499,77864,87771,39275,54626,49780,66857,77060,75427,144154,152110,146745,169564,172178,176945,178382,188827,204927,235160,21090,19130,20124,28161,18922,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),19797,18210,19013,32192,21212,27794,22447,17013,17291,22392,22916,19656,15994,23026,16531,21146,18415,16880,16757,14204,9632,10603,12056,12681,11638,10451,13254,12799,12510,13572,5704,5113,4599,3838,5256,8853,3386,1937,
应收账款(万元),141744,132138,133785,134039,123677,124189,117205,118757,115638,109314,106947,107843,111211,100471,101143,95718,89628,86862,86544,86601,83763,81577,90091,85367,79802,73365,77926,77270,64765,56372,54137,51730,43095,33305,30092,15971,13004,6387,
预付款项(万元),33820,33092,28915,14308,15402,12949,22290,25165,18560,9031,10946,9434,10343,6604,11253,9066,10524,6796,10125,8512,8620,11739,21820,16159,13873,7768,8448,4144,6224,7509,6602,7463,7351,3376,3861,5549,5211,4793,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),123,57,--,90,1048,915,500,1671,1248,935,468,4,27,1,2,46,12,39,6,556,464,499,330,2347,2272,1886,1236,3616,2665,1750,1218,346,356,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他应收款(万元),--,2409,2056,1656,1844,1407,1642,1807,1652,726,1993,1563,2101,3988,2256,2088,1060,881,573,777,761,674,1012,899,566,544,813,664,902,740,466,832,1261,1944,2290,3110,2784,1559,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),213303,206205,201100,196320,196536,182514,177395,159363,143633,133597,133932,124152,122109,121133,126939,127973,121193,117542,114113,110127,112917,103955,100495,87211,86362,77472,79098,81927,69239,68443,58264,52191,52020,48678,43446,37207,51341,42141,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,360,--,--,1200,1200,1200,1200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),6430,7335,5202,5404,6034,7510,5756,5557,9534,11816,12233,12517,12265,14356,11279,12594,12734,12216,--,--,--,150,--,--,--,--,12,49,--,--,--,--,--,0,0,0,7,8,
流动资产合计(万元),556614,500239,477778,500854,489547,505267,481404,478965,464990,461825,473958,490803,358764,346754,337901,346494,341337,280491,282743,270557,283014,286257,301232,348818,346624,318231,350351,352645,333251,326767,315218,322602,343843,112231,104076,90814,103894,75747,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),--,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,100,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),3224,3224,3224,2864,2860,2560,2160,360,360,360,1560,1560,1200,1200,1200,1200,1200,1200,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),462,721,318,288,250,250,250,250,250,250,250,250,--,--,11798,11587,10370,10351,10987,10864,10278,9609,9210,9194,9037,8823,8574,8567,8320,7941,8228,8128,7576,7791,7992,7410,290,290,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),481,490,495,504,513,521,530,539,547,556,565,573,582,590,599,608,616,625,634,642,651,660,668,677,686,694,703,712,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),--,557760,--,507793,--,485721,--,464821,--,428636,--,423411,--,421546,--,302554,--,210904,--,206555,--,214113,--,185020,--,181733,--,164022,--,130046,--,115742,--,89319,61637,0,0,0,
累计折旧(万元),--,137392,--,127391,--,120768,--,110598,--,109282,--,99266,--,89232,--,62867,--,56782,--,55022,--,55614,--,46157,--,43250,--,38299,--,29431,--,22059,--,19341,18158,0,0,0,
固定资产净值(万元),--,420368,--,380402,--,364953,--,354224,--,319354,--,324145,--,332314,--,239687,--,154122,--,151533,--,158499,--,138862,--,138483,--,125723,--,100614,--,93683,--,69978,43479,0,0,0,
固定资产减值准备(万元),--,387,--,387,--,387,--,390,--,390,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),--,419981,410228,380016,373727,364566,355158,353834,314553,318964,320538,324145,327834,332314,267717,239687,154070,154122,149378,151533,155937,158499,147083,138862,133527,138483,123836,125723,101152,100614,93025,93683,71761,69978,43479,41034,49030,44024,
在建工程(万元),--,40695,44793,64705,66114,66388,52414,38614,68156,61874,53927,49855,43422,41145,84155,110910,189762,182323,178666,171788,169386,161781,161149,153577,150013,137146,131973,121288,130002,120937,88571,66883,78300,72098,87275,58136,28366,7547,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,259,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,5,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
无形资产(万元),49884,50201,50744,51259,51801,52341,48191,48710,49229,49748,50266,49884,50396,50907,46129,46605,47080,32207,32494,32881,35095,35498,36137,27675,27815,24356,24732,24713,22358,22483,17079,17147,16671,16765,16858,17182,20210,13297,
开发支出(万元),2304,2299,3431,3431,3426,3426,3462,3462,3462,3403,3175,3170,3124,3097,2863,2687,2687,2506,2605,2278,2274,1462,809,901,901,745,92,92,92,92,92,92,92,92,70,0,0,0,
商誉(万元),6944,6944,7078,7078,7078,7078,7421,7421,7421,7421,7991,7991,7991,7991,8913,8913,7350,7350,7350,7350,7667,7667,8203,317,317,317,320,320,--,--,--,--,--,0,0,0,3207,3207,
长期待摊费用(万元),2709,2960,337,220,232,244,275,222,232,242,163,146,154,161,149,156,103,46,47,49,50,51,52,53,54,55,56,57,58,59,60,61,--,0,0,0,0,0,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
递延所得税资产(万元),6464,6219,5198,5027,5090,4783,4297,4225,4206,4009,4046,3886,3601,3517,3149,3029,2872,2749,2752,2740,2770,2663,2668,2483,2519,2596,2478,2650,2515,2505,2132,2088,493,431,570,842,758,511,
其他非流动资产(万元),1445,2525,2525,1325,1325,1325,1280,1280,1280,1280,1302,1302,1302,1302,595,646,595,14985,14822,14519,13731,14601,--,--,--,--,--,8200,8200,8200,--,--,--,0,0,0,0,200,
