报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2015-12-31,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),5989,5697,1443,1562,777,1000,793,1753,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),174,119,146,110,--,--,107,84,
应收账款(万元),5242,6026,5108,4731,5174,4737,4077,3202,
预付款项(万元),259,29,10,96,10,48,24,127,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),230,257,154,186,173,657,530,563,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),2893,2840,2749,2983,3155,3278,4486,4819,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),33000,30000,1,12,12,--,5,--,
流动资产合计(万元),47787,44969,9610,9681,9300,9719,10022,10548,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),1983,1983,1983,1983,1983,1983,1783,1280,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,--,--,--,--,--,--,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,39446,--,39170,37964,36645,--,--,
累计折旧(万元),--,19244,--,17842,16431,14191,--,--,
固定资产净值(万元),--,20202,--,21328,21533,22454,--,--,
固定资产减值准备(万元),--,26,--,26,52,52,--,--,
固定资产(万元),19980,20176,20695,21302,21480,22402,23034,23893,
在建工程(万元),309,150,139,100,2358,1657,1207,156,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,10,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),1384,1353,1365,1377,1425,879,756,746,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),--,--,--,--,--,3,19,33,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),227,216,202,203,239,198,179,186,
其他非流动资产(万元),2023,2046,2508,2421,2466,2167,2578,296,
非流动资产合计(万元),25906,25923,26892,27385,29952,29290,29566,26589,
资产总计(万元),73693,70892,36502,37066,39252,39009,39588,37137,
短期借款(万元),--,--,1400,3000,6820,9790,9694,8024,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),2692,2518,2210,3336,3850,3449,4718,4767,
预收账款(万元),58,63,54,154,137,233,131,42,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1034,941,579,1160,1014,593,556,528,
应交税费(万元),578,458,951,745,732,374,306,357,
应付利息(万元),--,--,4,4,15,23,23,18,
应付股利(万元),--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),69,52,220,145,99,119,106,238,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,1772,2000,1000,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),4431,4033,5418,8544,12667,16353,17534,14974,
长期借款(万元),173,223,273,321,1511,2687,849,1000,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,3440,5010,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),945,986,1026,1066,1176,882,822,507,
递延所得税负债(万元),--,--,--,--,--,--,--,--,
其他非流动负债(万元),--,--,--,--,--,--,--,--,
非流动负债合计(万元),1118,1209,1298,1387,2687,3569,5111,6518,
负债合计(万元),5549,5241,6716,9932,15354,19922,22645,21492,
实收资本(或股本)(万元),12000,12000,9000,9000,9000,9000,9000,9000,
资本公积(万元),37593,37593,3751,3751,3751,3751,3751,3751,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,
盈余公积(万元),2731,2731,2731,2731,1832,1058,756,425,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),15820,13327,14303,11652,9314,5278,3435,2469,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),68144,65651,29785,27134,23898,19087,16942,15645,
少数股东权益(万元),--,--,--,--,--,--,--,--,
所有者权益(或股东权益)合计(万元),68144,65651,29785,27134,23898,19087,16942,15645,
负债和所有者权益(或股东权益)总计(万元),73693,70892,36502,37066,39252,39009,39588,37137,		
  
