报告日期,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),25769,24103,25244,22117,21703,12146,14233,14699,15007,7970,12388,27202,25024,32414,26544,13132,20600,7831,20344,12508,41013,29371,25574,25572,38518,41570,45291,54090,55129,57847,65891,90728,140888,9799,19648,15745,16205,15799,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,6403,17572,50162,--,15051,20012,10000,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收票据(万元),33159,28555,24144,22055,26828,18496,18714,22828,15081,7617,13354,14010,7809,10741,22615,23312,33925,16540,12104,15089,21890,13206,13294,8889,14018,3256,7529,3529,13369,10542,15070,1693,9677,3285,4552,7346,3738,2467,
应收账款(万元),63572,74384,68843,72596,68741,67502,65493,68203,69965,81283,85738,90287,90536,100564,101222,101510,100722,104905,106409,90783,90527,93224,85266,84153,80854,76532,65004,64808,54909,55929,50284,48072,33001,45387,28683,24079,18409,15447,
预付款项(万元),3248,4927,2737,3285,6608,8835,5369,3960,6868,9678,5623,6064,6720,5061,3057,3601,3861,3010,3593,5517,4904,7209,8457,7446,6025,15922,16966,12409,10638,10427,6381,5620,3637,5116,3432,5295,3823,6349,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收利息(万元),--,--,19,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,183,0,0,0,0,
其他应收款(万元),--,2336,1470,2377,2041,3026,2530,3470,2242,3446,3913,5935,3149,3584,2227,2741,2718,5737,4996,4656,3558,5313,4544,4262,2902,4085,6163,7698,5672,7625,2884,3193,1533,1451,1657,1286,1081,1052,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
存货(万元),52047,45635,45202,48877,46049,46889,46539,44158,44205,45457,46336,47430,46268,58975,60395,62927,61208,61269,62228,69580,62526,68710,57817,58957,58959,74012,76189,73385,64274,61954,61842,60813,53684,45734,47487,37293,39144,24626,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,15096,15096,15096,15096,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
其他流动资产(万元),18282,22047,20182,15333,10251,10505,13600,13210,23633,16400,9350,3405,10230,5730,6650,300,28000,2,--,--,--,--,--,--,1470,--,0,--,--,2,--,--,--,0,0,0,0,48,
流动资产合计(万元),197727,201986,187840,186640,182221,167400,166477,170527,177000,171850,176702,194334,189735,232165,237807,222620,266130,205697,227247,248295,224418,232085,214964,199277,202745,215377,217141,215919,203991,204326,202351,210121,242419,110955,105459,91044,82399,65787,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
可供出售金融资产(万元),112,112,112,112,112,112,112,112,112,112,112,112,112,112,112,2113,2113,--,--,--,--,--,--,--,0,--,0,--,--,--,--,--,--,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,20910,0,--,--,--,--,--,--,0,0,0,0,0,
长期股权投资(万元),14473,14003,14003,13897,13897,12936,12936,12936,12936,21501,21501,21606,21606,12692,12692,12692,12692,14463,14463,14287,14287,14267,14622,11754,11754,13064,3064,2594,1594,1778,1778,1650,1160,2207,2207,2221,2049,1980,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
投资性房地产(万元),330,336,341,352,352,354,364,372,373,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产原值(万元),99598,--,98376,--,97219,--,97460,--,99133,--,98426,--,98537,--,95708,--,95391,--,90640,--,86994,--,75488,--,67949,--,59071,--,55839,--,48525,--,44324,0,41421,39642,0,0,
累计折旧(万元),56052,--,53562,--,50863,--,48605,--,46096,--,43137,--,39764,--,36950,--,33375,--,28811,--,25544,--,22067,--,19404,--,17218,--,15061,--,13155,--,11482,0,10023,8557,0,0,
固定资产净值(万元),43545,--,44814,--,46356,--,48855,--,53036,--,55289,--,58773,--,58757,--,62015,--,61829,--,61450,--,53421,--,48545,--,41853,--,40779,--,35371,--,32842,0,31398,31085,0,0,
固定资产减值准备(万元),1847,--,1744,--,1747,--,1747,--,1814,--,1814,--,1814,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
固定资产(万元),41698,42469,43069,43590,44609,45597,47108,50024,51223,52471,53475,55044,56959,57358,58757,60521,62015,60567,61829,60341,61450,60824,53421,49913,48545,41805,41853,41784,40779,37978,35371,33111,32842,31523,31398,31085,30624,20583,
在建工程(万元),308,694,790,317,670,623,632,3729,3204,3081,3081,3080,3055,8689,8694,8679,8874,3629,3484,2982,2525,2032,1105,4979,6272,5987,1929,1669,846,899,990,2140,1898,1704,1011,219,239,6875,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
固定资产清理(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,
