报告日期,2019-03-31,2018-12-31,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),2804236,3295244,2905863,2886936,2512839,2410390,1795733,1708216,1733623,2297141,10567,26341,34108,27026,15272,12057,14910,10992,14170,18881,23955,14973,13889,13857,19714,21361,15413,22414,20753,15672,13138,22956,26884,13807,12168,7215,7778,9840,6073,9490,15437,8086,7704,17439,9740,11235,23813,43295,27444,25967,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,8,4,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),110481,167149,105109,87289,72759,89406,66359,83795,75751,88619,1860,475,2649,3360,1504,1205,3876,3353,7912,396,2984,1580,7174,885,231,82,3066,215,3013,1675,3501,212,5099,2400,9086,814,119,3891,3037,0,525,65,65,171,208,39,132,271,512,271,
应收账款(万元),1449135,1514936,1887924,2030350,1775594,1928387,1860236,1804943,1863865,1857722,2357,796,1224,1942,1898,2956,2776,2478,6929,5538,4103,2076,6242,9835,10545,2925,2213,9761,7087,9498,5264,7566,2610,2707,2984,3564,2941,2605,3119,3299,3603,2930,4161,4452,3906,5088,4953,4247,2387,2251,
预付款项(万元),597828,449564,422897,387349,391217,289785,435596,426400,366923,275222,8223,3401,3125,3490,5334,4224,3883,3487,3060,2591,4019,3811,2616,2594,2747,3843,4904,3131,4887,3273,6049,8855,2692,1917,2530,1201,3550,4061,3525,1643,4747,2870,2963,6766,8422,5555,8020,4528,4939,2978,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收利息(万元),3900,630,277,261,223,215,216,225,221,1184,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收股利(万元),--,--,64,64,636,636,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,54,--,--,--,--,350,350,--,0,--,0,--,0,--,--,422,272,71,--,--,0,--,0,
其他应收款(万元),--,489296,--,611091,540326,471610,482653,467312,479719,345101,409,468,447,406,615,674,739,659,1086,1135,1499,1461,809,769,1079,1105,1161,1142,1444,1578,1877,976,237,90,145,180,308,291,343,332,303,282,375,422,3502,3430,5374,3654,3814,301,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
存货(万元),2729807,2419988,2667502,2667282,2989510,2935193,3175514,3211694,3022369,3036954,18255,21107,27481,21152,24215,21483,33222,29534,34245,37730,36905,31145,20907,28326,30079,33922,25728,24783,32243,32738,28060,23052,15224,19172,22259,33401,27056,14003,13466,13457,13233,14785,14609,11659,20361,10674,18144,19956,25709,20924,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
一年内到期的非流动资产(万元),--,3653,23974,23974,39979,39979,43333,43333,21692,21692,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
其他流动资产(万元),142772,151389,107015,84006,84799,64873,97145,86522,80455,63359,51,47,91,62,1352,50,124,99,--,--,--,--,3625,3764,4113,5820,4773,4646,4814,4410,5115,6083,6651,7722,7337,8240,11159,7435,4977,3783,2865,2233,2397,2694,3243,3211,2417,2094,1974,2071,
流动资产合计(万元),8438579,8491850,8769886,8778602,8407882,8230474,7956786,7832441,7644618,7986995,41722,52633,69125,57441,50190,42648,59530,50602,67401,66271,73464,55045,55262,60031,68508,69057,57257,66148,74241,68844,63004,69698,59746,48173,56514,54616,52911,42126,34539,32005,40715,31250,32696,43875,49452,39232,62854,78044,66779,54764,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
可供出售金融资产(万元),--,0,--,--,--,--,--,--,--,--,1416,1416,1416,1416,1416,1416,--,1014,1014,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,478,406,427,4298,4471,4189,5808,8908,--,0,--,2060,
