报告日期,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2008-12-31,2007-12-31,2006-12-31,
货币资金(万元),13084,38643,31079,71974,46347,45793,32150,57612,44488,35244,27644,36655,28535,28387,49158,60280,62705,52499,50516,58416,56025,51547,42254,52027,53141,52113,59197,68098,72982,76111,70988,77346,81952,82697,86431,35811,21495,17481,30732,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,49,0,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,197,197,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收票据(万元),49531,63589,35393,29187,47512,56391,36876,49570,51364,63657,43586,38082,40303,55872,38160,36793,36398,45857,29037,25624,30769,37059,25944,25021,28551,33979,19530,19131,22388,25016,16395,18323,21898,25340,8375,15691,23454,16369,9091,
应收账款(万元),14003,4667,17873,18205,15351,4173,17193,13815,12258,2111,12738,12080,12733,1276,13335,6328,7595,3104,13615,9803,10864,5700,13266,6825,6502,2812,5597,6768,2870,1015,4362,1623,1218,726,3312,1149,847,910,1693,
预付款项(万元),420,313,1195,1091,1155,1012,1357,1092,1519,1213,1754,1093,2249,2261,5516,5603,4441,2681,3987,3209,2503,4641,4538,3245,3229,3356,4387,2993,4085,3968,4856,3087,2514,1951,481,436,186,256,175,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收利息(万元),0,0,83,83,94,21,22,74,60,280,200,120,45,22,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
其他应收款(万元),3353,677,3254,3932,5769,4026,5245,3582,3268,526,3112,2214,2310,1066,2986,2210,2302,1525,4058,3216,2996,2769,3903,3843,3394,2671,8745,5241,5490,2451,4037,5859,3382,1843,3471,1698,1355,2533,5424,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
存货(万元),5931,5111,5190,4418,4205,4424,5799,5762,5533,5718,5782,4772,6611,8811,11173,6746,8527,9858,10190,9486,11129,11777,12116,11653,13588,13623,12330,9637,9920,8093,8134,6280,5139,5064,4479,4304,3147,2354,1617,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,0,--,--,
