报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),26324,4228,8206,4721,3472,3926,5339,8388,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),610,167,204,17,155,72,157,284,
应收账款(万元),6112,5821,5078,4420,5376,4652,3369,2908,
预付款项(万元),2363,1891,1747,1345,1580,1515,1102,591,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),188,171,91,120,181,288,647,1538,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),23818,22146,18339,17568,23000,22055,21257,21985,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),53810,21385,23322,28380,18511,20287,14860,759,
流动资产合计(万元),113226,55809,56988,56571,52275,52795,47182,36452,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),--,--,--,--,--,--,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),--,--,365,538,521,624,600,670,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,
固定资产原值(万元),--,15405,14754,10584,--,9246,--,--,
累计折旧(万元),--,5615,5073,4315,--,3942,--,--,
固定资产净值(万元),--,9790,9681,6269,--,5303,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,
固定资产(万元),9585,9790,9681,6269,6332,5303,5080,4985,
在建工程(万元),--,--,--,428,446,1412,387,619,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),--,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),743,795,809,837,851,865,507,477,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,
长期待摊费用(万元),157,194,267,354,--,--,--,--,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),53,51,43,40,151,205,152,107,
其他非流动资产(万元),1331,810,475,940,396,424,91,175,
非流动资产合计(万元),11869,11640,11640,9406,8697,8834,6817,7034,
资产总计(万元),125095,67449,68628,65977,60972,61629,53999,43486,
短期借款(万元),--,--,--,--,--,--,--,2000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),--,--,--,--,--,--,--,--,
应付账款(万元),5096,4531,5291,3717,4355,4484,4209,8302,
预收账款(万元),1995,1540,1886,1409,1407,1395,2283,1509,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,
应付职工薪酬(万元),1230,1029,1513,1298,676,1271,891,535,
应交税费(万元),645,557,486,613,505,415,393,538,
应付利息(万元),--,--,--,--,--,--,--,3,
应付股利(万元),17,17,14,13,13,6,3,3,
其他应交款(万元),--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,
其他应付款(万元),451,276,270,240,1168,369,342,311,
预提费用(万元),--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,
其他流动负债(万元),--,--,--,--,--,--,--,--,
流动负债合计(万元),9433,7949,9460,7289,8123,7940,8127,13201,
长期借款(万元),--,--,--,--,--,--,--,--,
应付债券(万元),--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,
预计非流动负债(万元),--,--,--,--,--,--,--,--,
长期递延收益(万元),825,889,1018,1034,--,163,--,--,
递延所得税负债(万元),56,42,17,5,--,--,--,--,
其他非流动负债(万元),--,--,--,--,835,--,200,237,
非流动负债合计(万元),881,931,1035,1039,835,163,200,237,
负债合计(万元),10314,8881,10495,8328,8958,8103,8327,13438,
实收资本(或股本)(万元),7747,5810,5810,5810,5810,5810,2324,1859,
资本公积(万元),54444,5689,5689,5689,5689,5689,9175,1827,
减:库存股(万元),--,--,--,--,--,--,--,--,
专项储备(万元),118,57,--,--,--,--,--,--,
盈余公积(万元),10363,10363,10363,8863,7725,7725,6574,5791,
一般风险准备(万元),--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,
未分配利润(万元),42109,36649,36272,37287,32790,34301,27570,20541,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),114781,58568,58133,57649,52014,53525,45643,30019,
少数股东权益(万元),--,--,--,--,--,--,29,29,
所有者权益(或股东权益)合计(万元),114781,58568,58133,57649,52014,53525,45672,30048,
负债和所有者权益(或股东权益)总计(万元),125095,67449,68628,65977,60972,61629,53999,43486,		
  
