报告日期,2018-09-30,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2010-03-31,2009-12-31,2009-09-30,2009-06-30,2009-03-31,2008-12-31,2008-09-30,2008-06-30,2008-03-31,2007-12-31,2007-09-30,2007-06-30,2007-03-31,2006-12-31,
货币资金(万元),35169,52055,94954,54559,61362,43653,38428,20406,114667,16869,9353,16722,21126,57087,45449,47629,84836,61350,57258,52091,33500,29317,30160,44773,27045,45428,26910,39598,31561,41924,56923,46923,30583,36337,11356,12586,28116,15058,27141,26625,17008,22146,15005,20408,17742,28732,2309,2186,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
交易性金融资产(万元),--,4,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,81,82,69,57,65,78,--,--,--,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收票据(万元),--,36987,40053,58870,27438,25570,12312,18437,20331,20566,9287,20525,14695,16192,29617,38439,16768,19529,17463,21191,20541,23184,20013,23816,19317,20382,13163,16540,28249,22750,18101,13612,15477,15671,9280,12692,12680,11093,477,488,5822,4915,2087,4469,4630,2238,534,1850,
应收账款(万元),--,85182,81449,73635,70978,72187,72406,60952,61423,59547,59920,56795,62696,61218,59454,55051,63155,59171,53492,50167,55829,53897,55850,52453,58733,55466,56107,52801,50685,50474,45547,34220,38684,34786,34606,23665,30080,19655,24082,18126,21092,19389,19684,16374,16129,16179,11626,9963,
预付款项(万元),21436,23814,29509,23028,31130,23812,23042,18883,18465,20437,16439,6076,8449,4562,4982,4993,8313,7129,11312,8038,9818,9270,13636,17887,22881,14358,12564,13297,16238,9999,17734,11897,12078,17089,21633,10308,3576,6460,5023,3784,4390,5602,5049,2216,2389,3586,2615,3398,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,0,--,0,--,--,--,--,--,--,--,0,--,0,
