报告日期,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2015-12-31,2014-12-31,2013-12-31,2012-12-31,2011-12-31,
货币资金(万元),300753,287585,314957,286357,188537,146255,139853,124146,117768,48626,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,
应收票据(万元),30,69,65,35,60,59,37,2,3,3,
应收账款(万元),2412,1465,1563,1258,2017,1258,1162,2368,1965,2503,
预付款项(万元),23548,20462,27931,25814,24118,27127,28161,23054,19164,23880,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,--,--,--,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,
其他应收款(万元),4881,3665,3822,3747,5991,5629,5118,3379,3526,2986,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,
存货(万元),119800,102860,104311,129900,94740,117601,105999,107935,87854,183344,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,--,--,
其他流动资产(万元),22272,20633,5495,3802,1668,3851,3201,5175,6616,7972,
流动资产合计(万元),473696,436740,458144,450913,317131,301781,283531,266058,236896,269313,
发放贷款及垫款(万元),--,--,--,--,--,--,--,13042,10810,--,
可供出售金融资产(万元),31,31,31,31,31,31,31,31,--,--,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,
长期股权投资(万元),90,118,148,174,207,280,321,139,294,216,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,
投资性房地产(万元),--,--,--,--,--,--,--,--,--,--,
固定资产原值(万元),--,210133,--,207842,202743,195247,--,--,--,--,
累计折旧(万元),--,101299,--,95756,92676,83697,--,--,--,--,
固定资产净值(万元),--,108834,--,112086,110067,111550,--,--,--,--,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,
固定资产(万元),107900,108834,110169,112086,110067,111550,114649,95246,85267,91218,
在建工程(万元),5305,3531,2796,2428,911,44,--,10513,8017,5528,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,
固定资产清理(万元),722,722,722,722,722,722,597,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,
无形资产(万元),10366,10409,10381,10499,10624,9427,8988,7008,7244,7045,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,
商誉(万元),--,--,--,--,--,--,--,--,--,--,
长期待摊费用(万元),17482,19227,19887,21139,19481,22929,23241,18620,6463,5758,
股权分置流通权(万元),--,--,--,--,--,--,--,--,--,--,
递延所得税资产(万元),501,429,353,369,2031,1988,1953,1935,1682,1334,
其他非流动资产(万元),3702,2207,2148,2192,2302,1067,1977,1266,--,--,
非流动资产合计(万元),146099,145510,146635,149641,146377,148038,151758,147801,119777,111099,
资产总计(万元),619795,582250,604780,600554,463508,449820,435289,413859,356673,380413,
短期借款(万元),--,--,--,--,--,--,--,2998,3000,5000,
向中央银行借款(万元),--,--,--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,--,--,
应付票据(万元),35373,31155,37975,42445,35804,41362,40361,38109,30397,32405,
应付账款(万元),140634,134317,135323,144517,127351,137348,137239,130196,114854,120179,
预收账款(万元),154817,136753,138714,130299,140689,123160,118467,117906,105249,92736,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,--,--,
应付手续费及佣金(万元),--,--,--,--,--,--,--,--,--,--,
应付职工薪酬(万元),8436,7519,8805,8064,7645,8357,7634,7148,6465,6025,
应交税费(万元),4157,3448,4638,4242,5232,4904,8625,8532,7992,6231,
应付利息(万元),--,--,--,--,--,--,--,6,--,--,
应付股利(万元),--,322,--,--,--,--,--,--,--,--,
其他应交款(万元),--,--,--,--,--,--,--,--,--,--,
应付保证金(万元),--,--,--,--,--,--,--,--,--,--,
内部应付款(万元),--,--,--,--,--,--,--,--,--,--,
其他应付款(万元),14111,14368,14278,15136,13036,14114,12152,6036,7019,48696,
预提费用(万元),--,--,--,--,--,--,--,--,--,--,
预计流动负债(万元),--,--,--,--,--,--,--,--,--,--,
应付分保账款(万元),--,--,--,--,--,--,--,--,--,--,
保险合同准备金(万元),--,--,--,--,--,--,--,--,--,--,
代理买卖证券款(万元),--,--,--,--,--,--,--,--,--,--,
代理承销证券款(万元),--,--,--,--,--,--,--,--,--,--,
国际票证结算(万元),--,--,--,--,--,--,--,--,--,--,
国内票证结算(万元),--,--,--,--,--,--,--,--,--,--,
递延收益(万元),--,--,--,--,--,--,--,--,--,--,
应付短期债券(万元),--,--,--,--,--,--,--,--,--,--,
一年内到期的非流动负债(万元),--,--,--,--,--,--,--,--,--,--,
其他流动负债(万元),16660,16984,16739,16969,17159,15970,13933,13133,9907,7470,
流动负债合计(万元),374189,344866,356470,361672,346915,345216,338412,324063,284884,318744,
长期借款(万元),--,--,--,--,--,--,--,--,--,12583,
应付债券(万元),--,--,--,--,--,--,--,--,--,--,
长期应付款(万元),--,--,--,--,--,--,--,--,--,--,
专项应付款(万元),--,--,--,--,--,--,--,--,--,--,
预计非流动负债(万元),19,119,119,141,--,--,111,264,--,--,
长期递延收益(万元),6185,6033,2735,2762,2420,1783,1855,2011,--,--,
递延所得税负债(万元),--,--,--,--,--,--,--,98,301,476,
其他非流动负债(万元),--,--,3079,2812,3188,2655,2187,1651,3037,2560,
非流动负债合计(万元),6204,6152,5934,5714,5608,4438,4154,4024,3339,15619,
负债合计(万元),380393,351018,362404,367386,352523,349654,342566,328087,288223,334363,
实收资本(或股本)(万元),46800,46800,36000,36000,27000,27000,27000,27000,7674,6800,
资本公积(万元),130333,130333,141133,141133,35265,35265,35265,35265,40602,13576,
减:库存股(万元),--,--,--,--,--,--,--,--,--,--,
专项储备(万元),--,--,--,--,--,--,--,--,--,--,
盈余公积(万元),10106,10106,10106,10106,7708,7708,4902,1957,3837,3400,
一般风险准备(万元),--,--,--,--,--,--,--,--,--,--,
未确定的投资损失(万元),--,--,--,--,--,--,--,--,--,--,
未分配利润(万元),52017,43834,54968,45753,40863,30046,25406,16572,11777,18072,
拟分配现金股利(万元),--,--,--,--,--,--,--,--,--,--,
外币报表折算差额(万元),--,--,--,--,--,--,--,--,--,--,
归属于母公司股东权益合计(万元),239276,231106,242253,233042,110860,100025,92572,80794,63890,41847,
少数股东权益(万元),126,126,122,126,126,140,151,4978,4560,4202,
所有者权益(或股东权益)合计(万元),239402,231232,242376,233168,110985,100166,92723,85772,68450,46050,
负债和所有者权益(或股东权益)总计(万元),619795,582250,604780,600554,463508,449820,435289,413859,356673,380413,		
  
