报告日期,2017-09-30,2017-06-30,2016-12-31,2015-12-31,2015-06-30,2014-12-31,2013-12-31,2012-12-31,
货币资金(万元),196527,115411,333685,320190,93530,307237,171926,159663,
结算备付金(万元),--,--,--,--,--,--,--,--,
拆出资金(万元),--,--,--,--,--,--,--,--,
交易性金融资产(万元),--,--,--,21,556,441,409,182,
衍生金融资产(万元),--,--,--,--,--,--,--,--,
应收票据(万元),438,98,1677,1341,420,1115,857,296,
应收账款(万元),58498,65498,58412,57992,48701,38069,76448,22855,
预付款项(万元),36678,33571,30683,31900,31859,30998,27531,25744,
应收保费(万元),--,--,--,--,--,--,--,--,
应收分保账款(万元),--,--,--,--,--,--,--,--,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,
应收利息(万元),--,--,--,--,1346,--,--,--,
应收股利(万元),--,--,--,--,--,--,--,--,
其他应收款(万元),7719,5262,4185,3333,6572,8711,7952,9101,
应收出口退税(万元), --,--,--,--,--,--,--,--,
应收补贴款(万元),--,--,--,--,--,--,--,--,
应收保证金(万元),--,--,--,--,--,--,--,--,
内部应收款(万元),--,--,--,--,--,--,--,--,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,
存货(万元),252488,232511,197089,182222,182463,162918,153574,142100,
待摊费用(万元),--,--,--,--,--,--,--,--,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,--,
其他流动资产(万元),225189,186489,4652,2003,191156,10724,57682,15083,
流动资产合计(万元),777537,638841,630383,599001,556604,560213,496378,375025,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,
可供出售金融资产(万元),782,763,635,948,1269,1247,1157,968,
持有至到期投资(万元),--,--,--,--,--,--,--,--,
长期应收款(万元),--,--,--,--,--,--,--,--,
长期股权投资(万元),702,711,730,1080,1149,1288,950,806,
其他长期投资(万元),--,--,--,--,--,--,--,--,
投资性房地产(万元),42683,42973,13391,1031,1090,1149,1268,506,
固定资产原值(万元),--,--,191659,104148,--,96850,--,--,
累计折旧(万元),--,--,40583,36015,--,31310,--,--,
固定资产净值(万元),--,--,151076,68133,--,65540,--,--,
固定资产减值准备(万元),--,--,0,0,--,0,--,--,
固定资产(万元),117866,118982,151076,68133,70219,65539,43335,45216,
在建工程(万元),27078,25817,27632,100596,69127,52650,9213,5402,
工程物资(万元),--,--,--,--,--,--,--,--,
固定资产清理(万元),-1,--,--,--,--,--,--,--,
生产性生物资产(万元),--,--,--,--,--,--,--,--,
公益性生物资产(万元),--,--,--,--,--,--,--,--,
油气资产(万元),--,--,--,--,--,--,--,--,
无形资产(万元),62262,62965,60668,66437,61235,62412,54398,52241,
开发支出(万元),--,--,--,--,--,--,--,--,
商誉(万元),5136,5136,5136,5182,1524,1524,615,615,
长期待摊费用(万元),4273,4314,4515,5366,5601,5574,5594,5495,
股权分置流通权(万元),--,--,--,--,--,--,--,--,
递延所得税资产(万元),4552,4537,4192,3974,3509,3046,2876,2540,
其他非流动资产(万元),--,--,--,--,--,--,--,--,
非流动资产合计(万元),265333,266198,267974,252748,214724,194429,119406,113790,
资产总计(万元),1042870,905038,898357,851749,771328,754642,615785,488815,
短期借款(万元),24949,25190,25361,9858,100,1050,3915,11165,
向中央银行借款(万元),--,--,--,--,--,--,--,--,
吸收存款及同业存放(万元),--,--,--,--,--,--,--,--,
拆入资金(万元),--,--,--,--,--,--,--,--,
交易性金融负债(万元),--,--,--,--,--,--,--,--,
衍生金融负债(万元),--,--,--,--,--,--,--,--,
应付票据(万元),5782,7525,6050,8530,6074,6875,3850,3950,
应付账款(万元),167778,162142,153119,150764,147854,135232,113594,82161,
预收账款(万元),45905,38711,37207,34325,37724,37966,38456,36556,
卖出回购金融资产款(万元),--,--,--,--,--,--,--,--,
