报告日期,2018-06-30,2018-03-31,2017-12-31,2017-09-30,2017-06-30,2017-03-31,2016-12-31,2016-09-30,2016-06-30,2016-03-31,2015-12-31,2015-09-30,2015-06-30,2015-03-31,2014-12-31,2014-09-30,2014-06-30,2014-03-31,2013-12-31,2013-09-30,2013-06-30,2013-03-31,2012-12-31,2012-09-30,2012-06-30,2012-03-31,2011-12-31,2011-09-30,2011-06-30,2011-03-31,2010-12-31,2010-09-30,2010-06-30,2009-12-31,2008-12-31,2007-12-31,
货币资金(万元),32363,16290,21839,13995,13248,19045,17496,18764,20284,28372,33683,20996,23244,33178,29929,28149,27389,31122,31102,27258,29520,39410,34998,43079,43332,43961,43924,45439,46322,47967,2837,2880,2701,2877,1147,1508,
结算备付金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
拆出资金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
交易性金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
衍生金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收票据(万元),1944,2359,1893,1926,1185,736,228,93,262,631,235,196,891,661,794,221,463,276,491,215,587,343,756,872,947,623,534,177,416,14,529,87,299,819,26,80,
应收账款(万元),12278,10805,12763,13974,12693,12253,12480,11397,11071,10746,12353,10601,9830,8735,8962,8338,8067,8459,8871,8757,8191,4816,4991,5333,4447,4758,3908,4043,3727,3897,3630,3480,3320,3323,2915,1459,
预付款项(万元),1143,1778,71,365,787,814,66,362,307,872,103,801,827,1539,55,193,507,93,70,495,272,460,188,495,290,320,521,1317,985,999,927,863,235,256,806,18,
应收保费(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
应收分保账款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
应收分保合同准备金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
应收利息(万元),--,74,74,--,--,342,342,--,--,39,85,40,58,194,286,151,195,485,324,324,216,234,628,618,448,26,730,540,342,--,0,0,0,0,0,0,
应收股利(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
其他应收款(万元),3823,518,408,853,952,358,164,748,658,590,193,151,229,243,347,285,270,157,138,228,581,52,53,63,34,17,50,27,63,80,41,44,26,15,148,9,
应收出口退税(万元), --,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收补贴款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
应收保证金(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
内部应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
买入返售金融资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
存货(万元),11130,11270,9836,10605,8976,8725,9181,10480,10420,9885,8858,10088,8757,8699,8633,9646,8785,7211,6548,7094,6819,5287,5205,5939,6621,6093,5378,4583,3991,3587,3144,3115,2914,3015,3269,1637,
待摊费用(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
待处理流动资产损益(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
一年内到期的非流动资产(万元),--,--,--,--,--,--,--,1000,1000,1000,1000,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
其他流动资产(万元),5806,22168,13355,8811,19506,12006,14207,9106,7006,1006,6,11501,10574,8663,11663,12000,12000,8500,9500,12000,11000,8600,12000,--,0,--,500,--,--,--,0,0,0,0,0,0,
流动资产合计(万元),68487,65262,60241,50528,57347,54279,54164,51949,51007,53141,56517,54374,54410,61913,60669,58982,57676,56303,57045,56370,57186,59202,58819,56399,56119,55798,55544,56126,55845,56543,11109,10470,9495,10304,8312,4710,
发放贷款及垫款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
可供出售金融资产(万元),7627,13127,12127,21134,8101,8001,7001,7000,7000,7000,3500,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
持有至到期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
长期应收款(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
长期股权投资(万元),--,4260,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
其他长期投资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
投资性房地产(万元),401,412,424,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
固定资产原值(万元),29602,--,27838,--,26530,--,26522,--,26464,--,24625,--,23170,--,21677,--,17208,--,16484,--,15694,--,14213,--,12597,--,11696,--,8350,--,3928,0,3235,3018,0,0,
累计折旧(万元),11062,--,10185,--,10014,--,9247,--,8538,--,7460,--,6608,--,5834,--,5325,--,4674,--,4027,--,3109,--,2572,--,2129,--,1784,--,1521,0,1331,1158,0,0,
固定资产净值(万元),18539,--,17653,--,16515,--,17275,--,17926,--,17165,--,16562,--,15844,--,11883,--,11810,--,11667,--,11104,--,10024,--,9567,--,6566,--,2407,0,1905,1860,0,0,
固定资产减值准备(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
固定资产(万元),18539,17621,17653,16996,16515,17069,17275,17610,17926,17442,17165,16555,16562,16065,15844,11987,11883,11824,11810,11621,11667,10869,11104,10319,10024,9770,9567,7736,6566,6376,2407,1969,1905,1860,1880,1704,
在建工程(万元),40,24,24,--,--,355,224,--,--,103,--,--,--,438,--,3009,2961,2755,2013,1390,1056,332,202,379,253,1127,190,1343,2094,1232,3874,3529,3146,1438,0,0,
工程物资(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
固定资产清理(万元),--,0,--,67,63,--,--,--,--,24,--,--,--,1,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
生产性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
公益性生物资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,0,0,0,0,0,
油气资产(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
无形资产(万元),2877,2904,2931,3056,3092,2844,2864,2921,2941,2961,2981,3041,3057,3069,3082,3171,3163,3165,3159,3190,3205,2836,2845,2822,2829,1919,2750,1919,1905,1912,1923,1932,1943,1964,162,115,
开发支出(万元),--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,--,0,--,--,--,--,--,0,0,0,0,0,0,
